Wall time,Step,Value
1657730380.5670338,299,9.999999747378752e-05
1657730614.4984584,799,9.999999747378752e-05
1657730690.1746855,949,9.999999747378752e-05
1657730833.4719152,1249,9.999999747378752e-05
1657731211.1667051,2049,9.999999747378752e-05
1657731264.8583796,2149,9.999999747378752e-05
1657731310.3652456,2249,9.999999747378752e-05
1657731332.9893618,2299,9.999999747378752e-05
1657731386.504131,2399,9.999999747378752e-05
1657731529.9354682,2699,9.999999747378752e-05
1657731552.538251,2749,9.999999747378752e-05
1657731597.6278098,2849,9.999999747378752e-05
1657731817.184712,3299,9.999999747378752e-05
1657731961.070415,3599,9.999999747378752e-05
1657731983.7363722,3649,9.999999747378752e-05
1657732006.3872058,3699,9.999999747378752e-05
1657732028.9396088,3749,9.999999747378752e-05
1657732149.4222686,3999,9.999999747378752e-05
1657732345.8189492,4399,9.999999747378752e-05
1657732512.3014739,4749,9.999999747378752e-05
1657732701.1001794,5149,9.999999747378752e-05
1657732776.279978,5299,9.999999747378752e-05
1657732799.0276654,5349,9.999999747378752e-05
1657732965.845327,5699,9.999999747378752e-05
1657733086.8257,5949,9.999999747378752e-05
1657733274.7940345,6349,9.999999747378752e-05
1657733372.737469,6549,9.999999747378752e-05
1657733582.7227983,6999,9.999999747378752e-05
1657733657.1766915,7149,9.999999747378752e-05
1657733845.8041885,7549,9.999999747378752e-05
1657733965.2237308,7799,9.999999747378752e-05
1657734040.858661,7949,9.999999747378752e-05
1657734251.8571978,8399,9.999999747378752e-05
1657734274.4350898,8449,9.999999747378752e-05
1657734491.379277,8899,9.999999747378752e-05
1657734514.0177448,8949,9.999999747378752e-05
1657734633.4943438,9199,9.999999747378752e-05
1657734678.5206106,9299,9.999999747378752e-05
1657734700.9775305,9349,9.999999747378752e-05
1657734798.3136642,9549,9.999999747378752e-05
1657734985.4956472,9949,9.999999747378752e-05
1657735181.1008756,10349,9.999999747378752e-05
1657735203.7196124,10399,9.999999747378752e-05
1657735226.3381147,10449,9.999999747378752e-05
1657735325.7080717,10649,9.999999747378752e-05
1657735588.7792737,11199,9.999999747378752e-05
1657735731.3846774,11499,9.999999747378752e-05
1657735850.8813493,11749,9.999999747378752e-05
1657735917.9552448,11899,9.999999747378752e-05
1657736202.3765361,12499,9.999999747378752e-05
1657736344.7213137,12799,9.999999747378752e-05
1657736464.545068,13049,9.999999747378752e-05
1657736539.2059302,13199,9.999999747378752e-05
1657736629.7808259,13399,9.999999747378752e-05
1657736728.5138934,13599,9.999999747378752e-05
1657736773.658269,13699,9.999999747378752e-05
1657737222.7097785,14649,9.999999747378752e-05
1657737343.2342713,14899,9.999999747378752e-05
1657737372.6240556,14949,9.999999747378752e-05
1657737485.7014036,15199,9.999999747378752e-05
1657737583.429874,15399,9.999999747378752e-05
1657737606.255083,15449,9.999999747378752e-05
1657737658.113074,15549,9.999999747378752e-05
1657737846.044607,15949,9.999999747378752e-05
1657737868.630264,15999,9.999999747378752e-05
1657738011.0410264,16299,9.999999747378752e-05
1657738033.6986654,16349,9.999999747378752e-05
1657738056.134792,16399,9.999999747378752e-05
1657738131.8001857,16549,9.999999747378752e-05
1657738349.7059789,16999,9.999999747378752e-05
1657738537.7020702,17399,9.999999747378752e-05
1657738918.8809116,18199,9.999999747378752e-05
1657739009.273944,18399,9.999999747378752e-05
1657739151.952421,18699,9.999999747378752e-05
1657739250.5353923,18899,9.999999747378752e-05
1657739295.877504,18999,9.999999747378752e-05
1657739580.684048,19599,9.999999747378752e-05
1657739609.7732284,19649,9.999999747378752e-05
1657739984.882721,20449,9.999999747378752e-05
1657740300.0219467,21099,9.999999747378752e-05
1657740322.7712944,21149,9.999999747378752e-05
1657740367.9517162,21249,9.999999747378752e-05
1657740511.390782,21549,9.999999747378752e-05
1657740730.0085537,21999,9.999999747378752e-05
1657740775.2889326,22099,9.999999747378752e-05
1657740797.9541533,22149,9.999999747378752e-05
1657740872.075791,22299,9.999999747378752e-05
1657741014.1951663,22599,9.999999747378752e-05
1657741223.8389015,23049,9.999999747378752e-05
1657741297.7336981,23199,9.999999747378752e-05
1657741320.370329,23249,9.999999747378752e-05
1657741531.5249035,23699,9.999999747378752e-05
1657741560.8211365,23749,9.999999747378752e-05
1657741913.7623336,24499,9.999999747378752e-05
1657741958.6510913,24599,9.999999747378752e-05
1657742012.1916025,24699,9.999999747378752e-05
1657742342.9375849,25399,9.999999747378752e-05
1657742463.076812,25649,9.999999747378752e-05
1657742508.2482498,25749,9.999999747378752e-05
1657742584.108032,25899,9.999999747378752e-05
1657742771.9664452,26299,9.999999747378752e-05
1657742914.5194557,26599,9.999999747378752e-05
1657742966.5653667,26699,9.999999747378752e-05
1657743034.4449553,26849,9.999999747378752e-05
1657743177.4391706,27149,9.999999747378752e-05
1657743296.8510458,27399,9.999999747378752e-05
1657743536.2649214,27899,9.999999747378752e-05
1657743581.417542,27999,9.999999747378752e-05
1657743679.66125,28199,9.999999747378752e-05
1657743822.2981098,28499,9.999999747378752e-05
1657743912.4578469,28699,9.999999747378752e-05
1657743941.9657714,28749,9.999999747378752e-05
1657744054.830765,28999,9.999999747378752e-05
1657744107.0954535,29099,9.999999747378752e-05
1657744129.738539,29149,9.999999747378752e-05
1657744175.0359442,29249,9.999999747378752e-05
1657744227.649406,29349,9.999999747378752e-05
1657744250.3841403,29399,9.999999747378752e-05
1657744371.318155,29649,9.999999747378752e-05
1657744393.6474998,29699,9.999999747378752e-05
1657744602.5869966,30149,9.999999747378752e-05
1657744745.0885243,30449,9.999999747378752e-05
1657744798.5322187,30549,9.999999747378752e-05
1657744918.6214907,30799,9.999999747378752e-05
1657745031.8515263,31049,9.999999747378752e-05
1657745084.8809452,31149,9.999999747378752e-05
1657745369.3056734,31749,9.999999747378752e-05
1657745534.9400604,32099,9.999999747378752e-05
1657745557.7124703,32149,9.999999747378752e-05
1657745609.9009054,32249,9.999999747378752e-05
1657745632.543276,32299,9.999999747378752e-05
1657745655.1812017,32349,9.999999747378752e-05
1657745677.8964036,32399,9.999999747378752e-05
1657745722.8304842,32499,9.999999747378752e-05
1657745797.1629257,32649,9.999999747378752e-05
1657745894.880068,32849,9.999999747378752e-05
1657746008.1660578,33099,9.999999747378752e-05
1657746082.88579,33249,9.999999747378752e-05
1657746179.652738,33449,9.999999747378752e-05
1657746247.4473045,33599,9.999999747378752e-05
1657746322.2810514,33749,9.999999747378752e-05
1657746344.8671906,33799,9.999999747378752e-05
1657746412.80185,33949,9.999999747378752e-05
1657746441.940102,33999,9.999999747378752e-05
1657746509.9689465,34149,9.999999747378752e-05
1657746532.6329749,34199,9.999999747378752e-05
1657746653.8667994,34449,9.999999747378752e-05
1657746676.466364,34499,9.999999747378752e-05
1657746841.3633206,34849,9.999999747378752e-05
1657746917.2788563,34999,9.999999747378752e-05
1657747014.2525258,35199,9.999999747378752e-05
1657747082.2301695,35349,9.999999747378752e-05
1657747179.5787175,35549,9.999999747378752e-05
1657747276.4141772,35749,9.999999747378752e-05
1657747367.1418867,35949,9.999999747378752e-05
1657747441.9152234,36099,9.999999747378752e-05
1657747464.5840645,36149,9.999999747378752e-05
1657747487.1687315,36199,9.999999747378752e-05
1657747651.3167055,36549,9.999999747378752e-05
1657747793.9442542,36849,9.999999747378752e-05
1657747845.8297796,36949,9.999999747378752e-05
1657747868.3979878,36999,9.999999747378752e-05
1657747958.6021593,37199,9.999999747378752e-05
1657748056.3140342,37399,9.999999747378752e-05
1657748130.867219,37549,9.999999747378752e-05
1657748153.4260628,37599,9.999999747378752e-05
1657748175.99889,37649,9.999999747378752e-05
1657748221.253919,37749,9.999999747378752e-05
1657748274.708323,37849,9.999999747378752e-05
1657748484.9843016,38299,9.999999747378752e-05
1657748507.5918036,38349,9.999999747378752e-05
1657748582.02009,38499,9.999999747378752e-05
