Wall time,Step,Value
1658947532.145682,949,9.99999993922529e-09
1658948112.8744183,2149,9.99999993922529e-09
1658948181.76694,2299,9.99999993922529e-09
1658948449.1609519,2849,9.99999993922529e-09
1658948815.9207435,3599,9.99999993922529e-09
1658948884.7911146,3749,9.99999993922529e-09
1658949372.2016153,4749,9.99999993922529e-09
1658950846.5764356,7799,9.99999993922529e-09
1658950922.4351964,7949,9.99999993922529e-09
1658951136.2817757,8399,9.99999993922529e-09
1658951524.8672864,9199,9.99999993922529e-09
1658952638.0325384,11499,9.99999993922529e-09
1658952759.7804313,11749,9.99999993922529e-09
1658953264.7613947,12799,9.99999993922529e-09
1658953387.5231678,13049,9.99999993922529e-09
1658953554.9809177,13399,9.99999993922529e-09
1658953700.1619678,13699,9.99999993922529e-09
1658954552.3909936,15449,9.99999993922529e-09
1658954605.1753113,15549,9.99999993922529e-09
1658954796.564952,15949,9.99999993922529e-09
1658955308.0402296,16999,9.99999993922529e-09
1658955498.9684987,17399,9.99999993922529e-09
1658955979.2822998,18399,9.99999993922529e-09
1658957290.5197194,21099,9.99999993922529e-09
1658957313.468315,21149,9.99999993922529e-09
1658957795.7394037,22149,9.99999993922529e-09
1658957871.3135302,22299,9.99999993922529e-09
1658958230.1954868,23049,9.99999993922529e-09
1658958306.197799,23199,9.99999993922529e-09
1658958329.3702495,23249,9.99999993922529e-09
1658958572.9314513,23749,9.99999993922529e-09
1658959030.983723,24699,9.99999993922529e-09
1658959533.5935245,25749,9.99999993922529e-09
1658960066.271721,26849,9.99999993922529e-09
1658960720.272456,28199,9.99999993922529e-09
1658961102.5408466,28999,9.99999993922529e-09
1658961279.1628165,29349,9.99999993922529e-09
1658961302.2432745,29399,9.99999993922529e-09
1658962096.6441402,31049,9.99999993922529e-09
1658962440.0611062,31749,9.99999993922529e-09
1658962608.2341518,32099,9.99999993922529e-09
1658962631.267601,32149,9.99999993922529e-09
1658962684.0212064,32249,9.99999993922529e-09
1658962753.0443556,32399,9.99999993922529e-09
1658962798.91504,32499,9.99999993922529e-09
1658963090.3636253,33099,9.99999993922529e-09
1658963334.2097456,33599,9.99999993922529e-09
1658964378.1248093,35749,9.99999993922529e-09
1658964569.0172036,36149,9.99999993922529e-09
1658964760.5696957,36549,9.99999993922529e-09
1658965296.7483904,37649,9.99999993922529e-09
1658965395.4802165,37849,9.99999993922529e-09
1658965609.5409987,38299,9.99999993922529e-09
1658965708.3492553,38499,9.99999993922529e-09
1658965755.0327215,38599,9.99999993922529e-09
1658966097.2843456,39299,9.99999993922529e-09
1658966143.5101686,39399,9.99999993922529e-09
1658966265.0573504,39649,9.99999993922529e-09
1658966311.2623339,39749,9.99999993922529e-09
1658966508.7607358,40149,9.99999993922529e-09
1658966654.422569,40449,9.99999993922529e-09
1658966677.4275966,40499,9.99999993922529e-09
1658967236.1623085,41649,9.99999993922529e-09
1658967328.9219954,41849,9.99999993922529e-09
1658968445.6280828,44149,9.99999993922529e-09
1658969048.8861852,45399,9.99999993922529e-09
1658969101.8894904,45499,9.99999993922529e-09
1658969293.1117003,45899,9.99999993922529e-09
1658969895.4720392,47149,9.99999993922529e-09
1658969972.1303163,47299,9.99999993922529e-09
1658970384.6922898,48149,9.99999993922529e-09
1658970598.2688355,48599,9.99999993922529e-09
1658970628.0791082,48649,9.99999993922529e-09
1658970772.5568216,48949,9.99999993922529e-09
1658970795.6388717,48999,9.99999993922529e-09
1658970917.6293576,49249,9.99999993922529e-09
1658971353.169424,50149,9.99999993922529e-09
1658971422.4703383,50299,9.99999993922529e-09
1658971643.570786,50749,9.99999993922529e-09
1658972827.429797,53199,9.99999993922529e-09
1658972903.4521272,53349,9.99999993922529e-09
1658973048.3911388,53649,9.99999993922529e-09
1658973193.237803,53949,9.99999993922529e-09
1658973308.4260633,54199,9.99999993922529e-09
1658973552.7219234,54699,9.99999993922529e-09
1658973698.1392772,54999,9.99999993922529e-09
1658973820.2575145,55249,9.99999993922529e-09
1658974064.4402232,55749,9.99999993922529e-09
1658975079.5555313,57849,9.99999993922529e-09
1658975201.5256417,58099,9.99999993922529e-09
1658975224.6396987,58149,9.99999993922529e-09
1658975661.1423368,59049,9.99999993922529e-09
1658975974.2374456,59699,9.99999993922529e-09
1658976285.9262643,60349,9.99999993922529e-09
1658977209.2426155,62249,9.99999993922529e-09
1658977545.8111064,62949,9.99999993922529e-09
1658977621.8036866,63099,9.99999993922529e-09
1658978103.483125,64099,9.99999993922529e-09
1658978248.7160113,64399,9.99999993922529e-09
1658978416.5146625,64749,9.99999993922529e-09
1658978952.3645744,65849,9.99999993922529e-09
1658979029.9356656,65999,9.99999993922529e-09
1658979297.5516388,66549,9.99999993922529e-09
1658979366.877912,66699,9.99999993922529e-09
1658979442.877105,66849,9.99999993922529e-09
1658979465.9738908,66899,9.99999993922529e-09
1658980628.3711627,69299,9.99999993922529e-09
1658980773.4090195,69599,9.99999993922529e-09
1658980796.3811274,69649,9.99999993922529e-09
1658981331.8684306,70749,9.99999993922529e-09
1658981622.0516284,71349,9.99999993922529e-09
1658981865.702622,71849,9.99999993922529e-09
1658982591.9967937,73349,9.99999993922529e-09
1658982859.573958,73899,9.99999993922529e-09
1658983050.917976,74299,9.99999993922529e-09
1658983195.9759598,74599,9.99999993922529e-09
1658983974.4177196,76199,9.99999993922529e-09
1658984067.241993,76399,9.99999993922529e-09
1658984678.1643813,77649,9.99999993922529e-09
1658985061.0877106,78449,9.99999993922529e-09
1658985084.1212652,78499,9.99999993922529e-09
1658985451.3005822,79249,9.99999993922529e-09
1658985550.3568418,79449,9.99999993922529e-09
1658985962.2226572,80299,9.99999993922529e-09
1658986810.6411688,82049,9.99999993922529e-09
1658987002.0658786,82449,9.99999993922529e-09
1658987482.7930698,83449,9.99999993922529e-09
1658987825.956519,84149,9.99999993922529e-09
1658988039.7559178,84599,9.99999993922529e-09
1658988139.3030915,84799,9.99999993922529e-09
1658988185.797586,84899,9.99999993922529e-09
1658988238.5609496,84999,9.99999993922529e-09
1658988307.8306816,85149,9.99999993922529e-09
1658988475.6877625,85499,9.99999993922529e-09
1658988696.8235486,85949,9.99999993922529e-09
1658989032.5254707,86649,9.99999993922529e-09
1658989085.344711,86749,9.99999993922529e-09
1658989154.6245842,86899,9.99999993922529e-09
1658989277.1523747,87149,9.99999993922529e-09
1658989346.3156304,87299,9.99999993922529e-09
1658989376.3232198,87349,9.99999993922529e-09
1658989858.7416618,88349,9.99999993922529e-09
1658990079.6971416,88799,9.99999993922529e-09
1658990224.6483307,89099,9.99999993922529e-09
1658990416.0906594,89499,9.99999993922529e-09
1658990629.5873063,89949,9.99999993922529e-09
1658990804.1054623,90299,9.99999993922529e-09
1658991308.3815947,91349,9.99999993922529e-09
1658991651.4628744,92049,9.99999993922529e-09
1658991744.0144796,92249,9.99999993922529e-09
1658991964.9500983,92699,9.99999993922529e-09
1658992278.3801842,93349,9.99999993922529e-09
1658992354.880252,93499,9.99999993922529e-09
1658992499.758929,93799,9.99999993922529e-09
1658992545.573423,93899,9.99999993922529e-09
1658993516.9646935,95899,9.99999993922529e-09
1658993930.3341937,96749,9.99999993922529e-09
1658994166.9198291,97249,9.99999993922529e-09
1658994242.7829819,97399,9.99999993922529e-09
1658994724.2028992,98399,9.99999993922529e-09
1658995066.412053,99099,9.99999993922529e-09
1658995112.593436,99199,9.99999993922529e-09
1658995547.4524963,100099,9.99999993922529e-09
1658995646.4723008,100299,9.99999993922529e-09
1658995838.2259448,100699,9.99999993922529e-09
1658996251.2076604,101549,9.99999993922529e-09
1658996396.2285037,101849,9.99999993922529e-09
1658996978.1110845,103049,9.99999993922529e-09
1658997290.6833746,103699,9.99999993922529e-09
