Step,Value
21149,9.999999747378752e-05
21249,9.999999747378752e-05
21549,9.999999747378752e-05
21999,9.999999747378752e-05
22099,9.999999747378752e-05
22149,9.999999747378752e-05
22299,9.999999747378752e-05
22599,9.999999747378752e-05
23049,9.999999747378752e-05
23199,9.999999747378752e-05
23249,9.999999747378752e-05
23699,9.999999747378752e-05
23749,9.999999747378752e-05
24499,9.999999747378752e-05
24599,9.999999747378752e-05
24699,9.999999747378752e-05
25399,9.999999747378752e-05
25649,9.999999747378752e-05
25749,9.999999747378752e-05
25899,9.999999747378752e-05
26299,9.999999747378752e-05
26599,9.999999747378752e-05
26699,9.999999747378752e-05
26849,9.999999747378752e-05
27149,9.999999747378752e-05
27399,9.999999747378752e-05
27899,9.999999747378752e-05
27999,9.999999747378752e-05
28199,9.999999747378752e-05
28499,9.999999747378752e-05
28699,9.999999747378752e-05
28749,9.999999747378752e-05
28999,9.999999747378752e-05
29099,9.999999747378752e-05
29149,9.999999747378752e-05
29249,9.999999747378752e-05
29349,9.999999747378752e-05
29399,9.999999747378752e-05
29649,9.999999747378752e-05
29699,9.999999747378752e-05
30149,9.999999747378752e-05
30449,9.999999747378752e-05
30549,9.999999747378752e-05
30799,9.999999747378752e-05
31049,9.999999747378752e-05
31149,9.999999747378752e-05
31749,9.999999747378752e-05
32099,9.999999747378752e-05
32149,9.999999747378752e-05
32249,9.999999747378752e-05
32299,9.999999747378752e-05
32349,9.999999747378752e-05
32399,9.999999747378752e-05
32499,9.999999747378752e-05
32649,9.999999747378752e-05
32849,9.999999747378752e-05
33099,9.999999747378752e-05
33249,9.999999747378752e-05
33449,9.999999747378752e-05
33599,9.999999747378752e-05
33749,9.999999747378752e-05
33799,9.999999747378752e-05
33949,9.999999747378752e-05
33999,9.999999747378752e-05
34149,9.999999747378752e-05
34199,9.999999747378752e-05
34449,9.999999747378752e-05
34499,9.999999747378752e-05
34849,9.999999747378752e-05
34999,9.999999747378752e-05
35199,9.999999747378752e-05
35349,9.999999747378752e-05
35549,9.999999747378752e-05
35749,9.999999747378752e-05
35949,9.999999747378752e-05
36099,9.999999747378752e-05
36149,9.999999747378752e-05
36199,9.999999747378752e-05
36549,9.999999747378752e-05
36849,9.999999747378752e-05
36949,9.999999747378752e-05
36999,9.999999747378752e-05
37199,9.999999747378752e-05
37399,9.999999747378752e-05
37549,9.999999747378752e-05
37599,9.999999747378752e-05
37649,9.999999747378752e-05
37749,9.999999747378752e-05
37849,9.999999747378752e-05
38299,9.999999747378752e-05
38349,9.999999747378752e-05
38499,9.999999747378752e-05
38549,9.999999747378752e-05
38599,9.999999747378752e-05
38699,9.999999747378752e-05
38749,9.999999747378752e-05
39049,9.999999747378752e-05
39249,9.999999747378752e-05
39299,9.999999747378752e-05
39399,9.999999747378752e-05
39499,9.999999747378752e-05
39649,9.999999747378752e-05
39699,9.999999747378752e-05
39749,9.999999747378752e-05
39799,9.999999747378752e-05
39949,9.999999747378752e-05
40149,9.999999747378752e-05
40399,9.999999747378752e-05
40449,9.999999747378752e-05
40499,9.999999747378752e-05
40799,9.999999747378752e-05
41099,9.999999747378752e-05
41299,9.999999747378752e-05
41449,9.999999747378752e-05
41649,9.999999747378752e-05
41849,9.999999747378752e-05
41949,9.999999747378752e-05
42199,9.999999747378752e-05
43399,9.999999747378752e-05
43499,9.999999747378752e-05
43549,9.999999747378752e-05
43749,9.999999747378752e-05
43849,9.999999747378752e-05
44049,9.999999747378752e-05
44149,9.999999747378752e-05
44549,9.999999747378752e-05
44849,9.999999747378752e-05
45049,9.999999747378752e-05
45399,9.999999747378752e-05
45449,9.999999747378752e-05
45499,9.999999747378752e-05
45549,9.999999747378752e-05
45799,9.999999747378752e-05
45899,9.999999747378752e-05
46049,9.999999747378752e-05
46099,9.999999747378752e-05
46199,9.999999747378752e-05
46599,9.999999747378752e-05
46649,9.999999747378752e-05
46799,9.999999747378752e-05
47149,9.999999747378752e-05
47299,9.999999747378752e-05
47749,9.999999747378752e-05
47849,9.999999747378752e-05
47899,9.999999747378752e-05
47949,9.999999747378752e-05
48099,9.999999747378752e-05
48149,9.999999747378752e-05
48349,9.999999747378752e-05
48599,9.999999747378752e-05
48649,9.999999747378752e-05
48849,9.999999747378752e-05
48899,9.999999747378752e-05
48949,9.999999747378752e-05
48999,9.999999747378752e-05
49199,9.999999747378752e-05
49249,9.999999747378752e-05
49399,9.999999747378752e-05
49449,9.999999747378752e-05
49849,9.999999747378752e-05
50049,9.999999747378752e-05
50149,9.999999747378752e-05
50249,9.999999747378752e-05
50299,9.999999747378752e-05
50649,9.999999747378752e-05
50699,9.999999747378752e-05
50749,9.999999747378752e-05
50899,9.999999747378752e-05
51299,9.999999747378752e-05
51399,9.999999747378752e-05
51599,9.999999747378752e-05
51649,9.999999747378752e-05
51899,9.999999747378752e-05
52249,9.999999747378752e-05
52799,9.999999747378752e-05
52899,9.999999747378752e-05
53199,9.999999747378752e-05
53249,9.999999747378752e-05
53349,9.999999747378752e-05
53449,9.999999747378752e-05
53649,9.999999747378752e-05
53849,9.999999747378752e-05
53949,9.999999747378752e-05
54199,9.999999747378752e-05
54249,9.999999747378752e-05
54299,9.999999747378752e-05
54699,9.999999747378752e-05
54999,9.999999747378752e-05
55199,9.999999747378752e-05
55249,9.999999747378752e-05
55299,9.999999747378752e-05
55749,9.999999747378752e-05
55849,9.999999747378752e-05
55999,9.999999747378752e-05
56299,9.999999747378752e-05
56699,9.999999747378752e-05
56799,9.999999747378752e-05
57799,9.999999747378752e-05
57849,9.999999747378752e-05
58049,9.999999747378752e-05
58099,9.999999747378752e-05
58149,9.999999747378752e-05
59049,9.999999747378752e-05
59299,9.999999747378752e-05
59649,9.999999747378752e-05
59699,9.999999747378752e-05
59999,9.999999747378752e-05
60099,9.999999747378752e-05
60349,9.999999747378752e-05
60449,9.999999747378752e-05
60549,9.999999747378752e-05
60749,9.999999747378752e-05
61249,9.999999747378752e-05
61649,9.999999747378752e-05
61699,9.999999747378752e-05
61749,9.999999747378752e-05
61849,9.999999747378752e-05
62249,9.999999747378752e-05
62399,9.999999747378752e-05
62699,9.999999747378752e-05
62799,9.999999747378752e-05
62899,9.999999747378752e-05
62949,9.999999747378752e-05
63099,9.999999747378752e-05
63199,9.999999747378752e-05
63349,9.999999747378752e-05
63749,9.999999747378752e-05
64099,9.999999747378752e-05
64399,9.999999747378752e-05
64599,9.999999747378752e-05
64649,9.999999747378752e-05
64699,9.999999747378752e-05
64749,9.999999747378752e-05
65049,9.999999747378752e-05
65549,9.999999747378752e-05
65649,9.999999747378752e-05
65799,9.999999747378752e-05
65849,9.999999747378752e-05
65999,9.999999747378752e-05
66299,9.999999747378752e-05
66399,9.999999747378752e-05
66549,9.999999747378752e-05
66699,9.999999747378752e-05
66849,9.999999747378752e-05
66899,9.999999747378752e-05
67199,9.999999747378752e-05
67799,9.999999747378752e-05
68349,9.999999747378752e-05
68549,9.999999747378752e-05
69249,9.999999747378752e-05
69299,9.999999747378752e-05
69449,9.999999747378752e-05
69499,9.999999747378752e-05
69599,9.999999747378752e-05
69649,9.999999747378752e-05
70649,9.999999747378752e-05
70699,9.999999747378752e-05
70749,9.999999747378752e-05
70999,9.999999747378752e-05
71149,9.999999747378752e-05
71349,9.999999747378752e-05
71449,9.999999747378752e-05
71649,9.999999747378752e-05
71699,9.999999747378752e-05
71849,9.999999747378752e-05
72049,9.999999747378752e-05
72149,9.999999747378752e-05
72849,9.999999747378752e-05
73299,9.999999747378752e-05
73349,9.999999747378752e-05
73899,9.999999747378752e-05
74299,9.999999747378752e-05
74349,9.999999747378752e-05
74499,9.999999747378752e-05
74599,9.999999747378752e-05
74649,9.999999747378752e-05
75049,9.999999747378752e-05
75099,9.999999747378752e-05
75149,9.999999747378752e-05
75349,9.999999747378752e-05
75449,9.999999747378752e-05
75549,9.999999747378752e-05
75949,9.999999747378752e-05
76199,9.999999747378752e-05
76249,9.999999747378752e-05
76399,9.999999747378752e-05
76749,9.999999747378752e-05
77349,9.999999747378752e-05
77599,9.999999747378752e-05
77649,9.999999747378752e-05
77749,9.999999747378752e-05
77799,9.999999747378752e-05
78099,9.999999747378752e-05
78449,9.999999747378752e-05
78499,9.999999747378752e-05
78949,9.999999747378752e-05
79149,9.999999747378752e-05
79249,9.999999747378752e-05
79449,9.999999747378752e-05
79899,9.999999747378752e-05
80249,9.999999747378752e-05
80299,9.999999747378752e-05
80549,9.999999747378752e-05
80949,9.999999747378752e-05
81049,9.999999747378752e-05
81399,9.999999747378752e-05
81449,9.999999747378752e-05
81649,9.999999747378752e-05
81899,9.999999747378752e-05
82049,9.999999747378752e-05
82149,9.999999747378752e-05
82299,9.999999747378752e-05
82449,9.999999747378752e-05
82649,9.999999747378752e-05
83049,9.999999747378752e-05
83449,9.999999747378752e-05
83549,9.999999747378752e-05
83649,9.999999747378752e-05
83799,9.999999747378752e-05
83849,9.999999747378752e-05
84149,9.999999747378752e-05
84199,9.999999747378752e-05
84599,9.999999747378752e-05
84749,9.999999747378752e-05
84799,9.999999747378752e-05
84849,9.999999747378752e-05
84899,9.999999747378752e-05
84999,9.999999747378752e-05
85149,9.999999747378752e-05
85499,9.999999747378752e-05
85549,9.999999747378752e-05
85899,9.999999747378752e-05
85949,9.999999747378752e-05
85999,9.999999747378752e-05
86449,9.999999747378752e-05
86649,9.999999747378752e-05
86749,9.999999747378752e-05
86799,9.999999747378752e-05
86899,9.999999747378752e-05
87149,9.999999747378752e-05
87199,9.999999747378752e-05
87299,9.999999747378752e-05
87349,9.999999747378752e-05
87399,9.999999747378752e-05
87649,9.999999747378752e-05
88349,9.999999747378752e-05
88799,9.999999747378752e-05
89099,9.999999747378752e-05
89449,9.999999747378752e-05
89499,9.999999747378752e-05
89949,9.999999747378752e-05
90299,9.999999747378752e-05
90699,9.999999747378752e-05
90749,9.999999747378752e-05
90899,9.999999747378752e-05
91249,9.999999747378752e-05
91349,9.999999747378752e-05
91549,9.999999747378752e-05
92049,9.999999747378752e-05
92099,9.999999747378752e-05
92249,9.999999747378752e-05
92499,9.999999747378752e-05
92699,9.999999747378752e-05
93349,9.999999747378752e-05
93449,9.999999747378752e-05
93499,9.999999747378752e-05
93799,9.999999747378752e-05
93849,9.999999747378752e-05
93899,9.999999747378752e-05
93999,9.999999747378752e-05
94099,9.999999747378752e-05
94699,9.999999747378752e-05
95349,9.999999747378752e-05
95599,9.999999747378752e-05
95899,9.999999747378752e-05
96199,9.999999747378752e-05
96249,9.999999747378752e-05
96549,9.999999747378752e-05
96749,9.999999747378752e-05
96849,9.999999747378752e-05
96949,9.999999747378752e-05
97249,9.999999747378752e-05
97399,9.999999747378752e-05
97499,9.999999747378752e-05
97649,9.999999747378752e-05
97799,9.999999747378752e-05
97949,9.999999747378752e-05
98399,9.999999747378752e-05
98499,9.999999747378752e-05
99099,9.999999747378752e-05
99149,9.999999747378752e-05
99199,9.999999747378752e-05
99899,9.999999747378752e-05
100099,9.999999747378752e-05
100299,9.999999747378752e-05
100499,9.999999747378752e-05
100549,9.999999747378752e-05
100699,9.999999747378752e-05
100799,9.999999747378752e-05
100899,9.999999747378752e-05
101299,9.999999747378752e-05
101399,9.999999747378752e-05
101549,9.999999747378752e-05
101699,9.999999747378752e-05
101849,9.999999747378752e-05
101949,9.999999747378752e-05
102099,9.999999747378752e-05
102249,9.999999747378752e-05
102299,9.999999747378752e-05
103049,9.999999747378752e-05
103399,9.999999747378752e-05
103649,9.999999747378752e-05
103699,9.999999747378752e-05
103749,9.999999747378752e-05
103849,9.999999747378752e-05
103899,9.999999747378752e-05
103999,9.999999747378752e-05
104099,9.999999747378752e-05
104299,9.999999747378752e-05
104499,9.999999747378752e-05
104749,9.999999747378752e-05
104849,9.999999747378752e-05
105199,9.999999747378752e-05
105299,9.999999747378752e-05
105349,9.999999747378752e-05
105499,9.999999747378752e-05
105599,9.999999747378752e-05
105799,9.999999747378752e-05
105949,9.999999747378752e-05
106049,9.999999747378752e-05
106149,9.999999747378752e-05
106199,9.999999747378752e-05
106699,9.999999747378752e-05
106749,9.999999747378752e-05
106949,9.999999747378752e-05
107099,9.999999747378752e-05
107249,9.999999747378752e-05
107299,9.999999747378752e-05
107449,9.999999747378752e-05
107499,9.999999747378752e-05
107599,9.999999747378752e-05
107849,9.999999747378752e-05
107899,9.999999747378752e-05
108249,9.999999747378752e-05
108299,9.999999747378752e-05
108499,9.999999747378752e-05
108599,9.999999747378752e-05
108699,9.999999747378752e-05
108899,9.999999747378752e-05
109399,9.999999747378752e-05
109499,9.999999747378752e-05
109599,9.999999747378752e-05
109649,9.999999747378752e-05
109849,9.999999747378752e-05
109999,9.999999747378752e-05
110399,9.999999747378752e-05
110599,9.999999747378752e-05
110749,9.999999747378752e-05
111299,9.999999747378752e-05
111499,9.999999747378752e-05
111599,9.999999747378752e-05
111749,9.999999747378752e-05
111849,9.999999747378752e-05
111899,9.999999747378752e-05
111999,9.999999747378752e-05
112099,9.999999747378752e-05
112149,9.999999747378752e-05
112249,9.999999747378752e-05
112349,9.999999747378752e-05
112399,9.999999747378752e-05
112599,9.999999747378752e-05
112649,9.999999747378752e-05
112749,9.999999747378752e-05
112899,9.999999747378752e-05
113149,9.999999747378752e-05
113749,9.999999747378752e-05
113949,9.999999747378752e-05
114099,9.999999747378752e-05
114599,9.999999747378752e-05
114899,9.999999747378752e-05
114949,9.999999747378752e-05
115049,9.999999747378752e-05
115199,9.999999747378752e-05
115349,9.999999747378752e-05
115399,9.999999747378752e-05
115449,9.999999747378752e-05
115949,9.999999747378752e-05
115999,9.999999747378752e-05
116049,9.999999747378752e-05
116149,9.999999747378752e-05
116749,9.999999747378752e-05
116799,9.999999747378752e-05
116849,9.999999747378752e-05
116899,9.999999747378752e-05
117299,9.999999747378752e-05
117749,9.999999747378752e-05
117999,9.999999747378752e-05
118599,9.999999747378752e-05
119299,9.999999747378752e-05
119449,9.999999747378752e-05
119499,9.999999747378752e-05
119549,9.999999747378752e-05
119649,9.999999747378752e-05
120049,9.999999747378752e-05
120149,9.999999747378752e-05
120249,9.999999747378752e-05
120349,9.999999747378752e-05
120849,9.999999747378752e-05
121249,9.999999747378752e-05
121299,9.999999747378752e-05
121549,9.999999747378752e-05
121849,9.999999747378752e-05
122249,9.999999747378752e-05
122549,9.999999747378752e-05
122599,9.999999747378752e-05
122699,9.999999747378752e-05
122799,9.999999747378752e-05
123049,9.999999747378752e-05
123999,9.999999747378752e-05
124099,9.999999747378752e-05
124299,9.999999747378752e-05
124349,9.999999747378752e-05
124849,9.999999747378752e-05
124949,9.999999747378752e-05
125099,9.999999747378752e-05
125149,9.999999747378752e-05
125199,9.999999747378752e-05
125699,9.999999747378752e-05
125749,9.999999747378752e-05
125899,9.999999747378752e-05
125999,9.999999747378752e-05
126199,9.999999747378752e-05
126299,9.999999747378752e-05
126449,9.999999747378752e-05
126549,9.999999747378752e-05
126649,9.999999747378752e-05
126749,9.999999747378752e-05
127199,9.999999747378752e-05
127399,9.999999747378752e-05
127599,9.999999747378752e-05
127699,9.999999747378752e-05
127849,9.999999747378752e-05
127999,9.999999747378752e-05
128299,9.999999747378752e-05
128349,9.999999747378752e-05
128549,9.999999747378752e-05
128699,9.999999747378752e-05
128849,9.999999747378752e-05
128949,9.999999747378752e-05
129399,9.999999747378752e-05
129549,9.999999747378752e-05
129599,9.999999747378752e-05
129649,9.999999747378752e-05
129699,9.999999747378752e-05
129849,9.999999747378752e-05
130049,9.999999747378752e-05
130349,9.999999747378752e-05
130399,9.999999747378752e-05
130549,9.999999747378752e-05
130949,9.999999747378752e-05
131199,9.999999747378752e-05
131349,9.999999747378752e-05
131499,9.999999747378752e-05
131549,9.999999747378752e-05
131649,9.999999747378752e-05
131799,9.999999747378752e-05
131849,9.999999747378752e-05
131949,9.999999747378752e-05
132249,9.999999747378752e-05
132399,9.999999747378752e-05
132549,9.999999747378752e-05
132599,9.999999747378752e-05
132799,9.999999747378752e-05
133099,9.999999747378752e-05
133749,9.999999747378752e-05
133949,9.999999747378752e-05
134049,9.999999747378752e-05
134299,9.999999747378752e-05
134549,9.999999747378752e-05
134999,9.999999747378752e-05
135199,9.999999747378752e-05
135399,9.999999747378752e-05
135549,9.999999747378752e-05
136299,9.999999747378752e-05
136799,9.999999747378752e-05
136849,9.999999747378752e-05
136899,9.999999747378752e-05
137049,9.999999747378752e-05
137349,9.999999747378752e-05
137649,9.999999747378752e-05
137699,9.999999747378752e-05
137749,9.999999747378752e-05
137799,9.999999747378752e-05
137849,9.999999747378752e-05
137899,9.999999747378752e-05
137949,9.999999747378752e-05
138349,9.999999747378752e-05
139499,9.999999747378752e-05
139549,9.999999747378752e-05
139599,9.999999747378752e-05
139949,9.999999747378752e-05
140499,9.999999747378752e-05
140599,9.999999747378752e-05
140799,9.999999747378752e-05
141199,9.999999747378752e-05
141249,9.999999747378752e-05
141399,9.999999747378752e-05
141499,9.999999747378752e-05
141549,9.999999747378752e-05
141649,9.999999747378752e-05
142599,9.999999747378752e-05
142849,9.999999747378752e-05
142999,9.999999747378752e-05
143149,9.999999747378752e-05
143599,9.999999747378752e-05
143649,9.999999747378752e-05
143949,9.999999747378752e-05
144049,9.999999747378752e-05
144099,9.999999747378752e-05
144399,9.999999747378752e-05
144549,9.999999747378752e-05
144599,9.999999747378752e-05
144849,9.999999747378752e-05
144949,9.999999747378752e-05
145049,9.999999747378752e-05
145199,9.999999747378752e-05
145249,9.999999747378752e-05
145649,9.999999747378752e-05
145899,9.999999747378752e-05
145999,9.999999747378752e-05
146049,9.999999747378752e-05
146099,9.999999747378752e-05
146649,9.999999747378752e-05
147149,9.999999747378752e-05
147549,9.999999747378752e-05
148399,9.999999747378752e-05
148649,9.999999747378752e-05
148749,9.999999747378752e-05
148799,9.999999747378752e-05
148949,9.999999747378752e-05
149449,9.999999747378752e-05
149749,9.999999747378752e-05
149949,9.999999747378752e-05
150199,9.999999747378752e-05
150299,9.999999747378752e-05
150399,9.999999747378752e-05
150499,9.999999747378752e-05
150599,9.999999747378752e-05
150799,9.999999747378752e-05
150849,9.999999747378752e-05
150999,9.999999747378752e-05
151049,9.999999747378752e-05
151099,9.999999747378752e-05
151299,9.999999747378752e-05
151399,9.999999747378752e-05
151549,9.999999747378752e-05
151599,9.999999747378752e-05
151699,9.999999747378752e-05
151949,9.999999747378752e-05
152049,9.999999747378752e-05
152099,9.999999747378752e-05
152149,9.999999747378752e-05
152449,9.999999747378752e-05
152549,9.999999747378752e-05
152699,9.999999747378752e-05
153149,9.999999747378752e-05
153299,9.999999747378752e-05
153399,9.999999747378752e-05
153499,9.999999747378752e-05
153599,9.999999747378752e-05
153699,9.999999747378752e-05
154149,9.999999747378752e-05
154349,9.999999747378752e-05
154449,9.999999747378752e-05
154599,9.999999747378752e-05
154999,9.999999747378752e-05
155199,9.999999747378752e-05
155399,9.999999747378752e-05
155699,9.999999747378752e-05
156049,9.999999747378752e-05
156149,9.999999747378752e-05
156399,9.999999747378752e-05
156749,9.999999747378752e-05
156899,9.999999747378752e-05
156949,9.999999747378752e-05
157199,9.999999747378752e-05
157249,9.999999747378752e-05
157299,9.999999747378752e-05
157399,9.999999747378752e-05
157549,9.999999747378752e-05
157799,9.999999747378752e-05
157949,9.999999747378752e-05
157999,9.999999747378752e-05
158099,9.999999747378752e-05
158399,9.999999747378752e-05
158899,9.999999747378752e-05
159249,9.999999747378752e-05
159399,9.999999747378752e-05
159449,9.999999747378752e-05
159799,9.999999747378752e-05
159849,9.999999747378752e-05
159899,9.999999747378752e-05
159949,9.999999747378752e-05
160199,9.999999747378752e-05
160349,9.999999747378752e-05
161549,9.999999747378752e-05
161699,9.999999747378752e-05
161799,9.999999747378752e-05
162049,9.999999747378752e-05
162199,9.999999747378752e-05
162249,9.999999747378752e-05
162349,9.999999747378752e-05
162399,9.999999747378752e-05
162749,9.999999747378752e-05
162849,9.999999747378752e-05
162949,9.999999747378752e-05
163399,9.999999747378752e-05
163649,9.999999747378752e-05
163699,9.999999747378752e-05
163999,9.999999747378752e-05
164099,9.999999747378752e-05
164199,9.999999747378752e-05
164299,9.999999747378752e-05
164499,9.999999747378752e-05
164649,9.999999747378752e-05
164849,9.999999747378752e-05
165299,9.999999747378752e-05
165349,9.999999747378752e-05
165399,9.999999747378752e-05
165699,9.999999747378752e-05
166099,9.999999747378752e-05
166299,9.999999747378752e-05
166399,9.999999747378752e-05
166449,9.999999747378752e-05
166499,9.999999747378752e-05
166699,9.999999747378752e-05
166949,9.999999747378752e-05
167299,9.999999747378752e-05
167699,9.999999747378752e-05
167899,9.999999747378752e-05
168099,9.999999747378752e-05
168199,9.999999747378752e-05
168499,9.999999747378752e-05
168649,9.999999747378752e-05
168749,9.999999747378752e-05
168849,9.999999747378752e-05
168949,9.999999747378752e-05
169099,9.999999747378752e-05
169199,9.999999747378752e-05
169349,9.999999747378752e-05
169549,9.999999747378752e-05
169949,9.999999747378752e-05
170199,9.999999747378752e-05
170249,9.999999747378752e-05
170449,9.999999747378752e-05
170799,9.999999747378752e-05
171349,9.999999747378752e-05
171499,9.999999747378752e-05
171549,9.999999747378752e-05
171699,9.999999747378752e-05
171949,9.999999747378752e-05
172249,9.999999747378752e-05
172299,9.999999747378752e-05
172499,9.999999747378752e-05
172599,9.999999747378752e-05
172899,9.999999747378752e-05
172949,9.999999747378752e-05
173049,9.999999747378752e-05
173249,9.999999747378752e-05
173599,9.999999747378752e-05
173899,9.999999747378752e-05
174049,9.999999747378752e-05
174349,9.999999747378752e-05
174749,9.999999747378752e-05
174899,9.999999747378752e-05
174999,9.999999747378752e-05
175049,9.999999747378752e-05
175299,9.999999747378752e-05
175349,9.999999747378752e-05
175499,9.999999747378752e-05
175599,9.999999747378752e-05
175649,9.999999747378752e-05
175749,9.999999747378752e-05
175999,9.999999747378752e-06
176499,9.999999747378752e-06
176799,9.999999747378752e-06
176899,9.999999747378752e-06
176949,9.999999747378752e-06
177149,9.999999747378752e-06
177199,9.999999747378752e-06
177399,9.999999747378752e-06
177499,9.999999747378752e-06
177799,9.999999747378752e-06
177849,9.999999747378752e-06
177999,9.999999747378752e-06
178199,9.999999747378752e-06
178799,9.999999747378752e-06
179049,9.999999747378752e-06
179099,9.999999747378752e-06
179199,9.999999747378752e-06
179649,9.999999747378752e-06
179699,9.999999747378752e-06
179999,9.999999747378752e-06
180049,9.999999747378752e-06
180749,9.999999747378752e-06
180949,9.999999747378752e-06
181049,9.999999747378752e-06
181149,9.999999747378752e-06
181299,9.999999747378752e-06
181449,9.999999747378752e-06
181899,9.999999747378752e-06
182199,9.999999747378752e-06
182299,9.999999747378752e-06
182849,9.999999747378752e-06
182899,9.999999747378752e-06
183199,9.999999747378752e-06
183549,9.999999747378752e-06
184749,9.999999747378752e-06
184799,9.999999747378752e-06
184899,9.999999747378752e-06
185049,9.999999747378752e-06
185149,9.999999747378752e-06
186199,9.999999747378752e-06
186349,9.999999747378752e-06
186549,9.999999747378752e-06
186599,9.999999747378752e-06
186649,9.999999747378752e-06
186749,9.999999747378752e-06
186949,9.999999747378752e-06
187099,9.999999747378752e-06
187199,9.999999747378752e-06
187299,9.999999747378752e-06
187649,9.999999747378752e-06
187849,9.999999747378752e-06
187999,9.999999747378752e-06
188249,9.999999747378752e-06
188649,9.999999747378752e-06
188849,9.999999747378752e-06
188949,9.999999747378752e-06
189049,9.999999747378752e-06
189099,9.999999747378752e-06
189399,9.999999747378752e-06
189599,9.999999747378752e-06
189699,9.999999747378752e-06
189799,9.999999747378752e-06
189949,9.999999747378752e-06
190399,9.999999747378752e-06
190499,9.999999747378752e-06
190549,9.999999747378752e-06
190749,9.999999747378752e-06
190999,9.999999747378752e-06
191099,9.999999747378752e-06
191599,9.999999747378752e-06
191699,9.999999747378752e-06
191799,9.999999747378752e-06
192449,9.999999747378752e-06
192649,9.999999747378752e-06
192749,9.999999747378752e-06
193249,9.999999747378752e-06
193499,9.999999747378752e-06
193849,9.999999747378752e-06
193999,9.999999747378752e-06
194099,9.999999747378752e-06
194399,9.999999747378752e-06
195099,9.999999747378752e-06
195149,9.999999747378752e-06
195199,9.999999747378752e-06
195299,9.999999747378752e-06
195449,9.999999747378752e-06
195549,9.999999747378752e-06
195849,9.999999747378752e-06
196049,9.999999747378752e-06
196099,9.999999747378752e-06
196399,9.999999747378752e-06
196449,9.999999747378752e-06
196499,9.999999747378752e-06
196749,9.999999747378752e-06
196799,9.999999747378752e-06
196999,9.999999747378752e-06
197549,9.999999747378752e-06
197849,9.999999747378752e-06
198049,9.999999747378752e-06
198149,9.999999747378752e-06
198299,9.999999747378752e-06
198399,9.999999747378752e-06
198699,9.999999747378752e-06
198849,9.999999747378752e-06
199049,9.999999747378752e-06
199249,9.999999747378752e-06
199349,9.999999747378752e-06
199499,9.999999747378752e-06
199599,9.999999747378752e-06
199799,9.999999747378752e-06
199899,9.999999747378752e-06
200049,9.999999747378752e-06
200299,9.999999747378752e-06
200499,9.999999747378752e-06
200549,9.999999747378752e-06
200649,9.999999747378752e-06
201099,9.999999747378752e-06
201149,9.999999747378752e-06
201699,9.999999747378752e-06
201799,9.999999747378752e-06
201849,9.999999747378752e-06
202199,9.999999747378752e-06
202299,9.999999747378752e-06
202349,9.999999747378752e-06
202399,9.999999747378752e-06
202449,9.999999747378752e-06
202649,9.999999747378752e-06
202749,9.999999747378752e-06
203849,9.999999747378752e-06
203999,9.999999747378752e-06
204449,9.999999747378752e-06
204599,9.999999747378752e-06
204699,9.999999747378752e-06
204899,9.999999747378752e-06
204949,9.999999747378752e-06
204999,9.999999747378752e-06
