Step,Value
882197,34.0
882497,34.0
882597,34.0
882697,34.0
882747,34.0
882897,34.0
882997,34.0
883147,34.0
883547,34.0
883897,34.0
884197,34.0
884397,34.0
884447,34.0
884497,34.0
884547,34.0
884847,34.0
884997,34.0
885347,34.0
885447,34.0
885597,34.0
885647,34.0
885797,34.0
886097,34.0
886197,34.0
886347,34.0
886497,34.0
886547,34.0
886597,34.0
886647,34.0
886697,34.0
886997,34.0
887597,34.0
887897,34.0
888147,34.0
888347,34.0
888697,34.0
888797,34.0
889047,34.0
889097,34.0
889247,34.0
889297,34.0
889397,34.0
889447,34.0
889597,34.0
890447,34.0
890497,34.0
890547,34.0
890797,34.0
890947,34.0
891147,34.0
891197,34.0
891247,34.0
891447,34.0
891497,34.0
891647,34.0
891847,34.0
891947,34.0
892597,34.0
892647,34.0
893097,34.0
893147,34.0
893697,34.0
894097,34.0
894147,34.0
894297,34.0
894397,34.0
894447,34.0
894847,34.0
894897,34.0
894947,34.0
895147,34.0
895247,34.0
895347,34.0
895747,34.0
895997,34.0
896047,34.0
896197,34.0
896547,34.0
897147,34.0
897397,34.0
897447,34.0
897547,34.0
897597,34.0
897897,34.0
898247,34.0
898297,34.0
898747,34.0
898947,34.0
899047,34.0
899247,34.0
899697,34.0
899797,34.0
899947,34.0
900047,34.0
900097,34.0
900347,34.0
900747,34.0
900847,34.0
901197,34.0
901247,34.0
901447,34.0
901697,34.0
901847,34.0
901947,34.0
902097,34.0
902247,34.0
902447,34.0
902847,34.0
903247,34.0
903347,34.0
903447,34.0
903597,34.0
903647,34.0
903947,34.0
903997,34.0
904397,34.0
904547,34.0
904597,34.0
904647,34.0
904697,34.0
904797,34.0
904947,34.0
905297,34.0
905347,34.0
905597,34.0
905697,34.0
905747,34.0
905797,34.0
906247,34.0
906447,34.0
906547,34.0
906597,34.0
906697,34.0
906947,34.0
906997,34.0
907097,34.0
907147,34.0
907197,34.0
907347,34.0
907447,33.0
907547,33.0
908147,33.0
908597,33.0
908897,33.0
908947,33.0
909247,33.0
909297,33.0
909347,33.0
909747,33.0
910097,33.0
910497,33.0
910547,33.0
910697,33.0
911047,33.0
911147,33.0
911347,33.0
911847,33.0
911897,33.0
912047,33.0
912297,33.0
912497,33.0
913147,33.0
913247,33.0
913297,33.0
913597,33.0
913647,33.0
913697,33.0
913797,33.0
913897,33.0
914497,33.0
914947,33.0
915147,33.0
915397,33.0
915447,33.0
915697,33.0
915997,33.0
916047,33.0
916347,33.0
916547,33.0
916647,33.0
916747,33.0
917047,33.0
917197,33.0
917297,33.0
917447,33.0
917597,33.0
917747,33.0
917847,33.0
918197,33.0
918297,33.0
918897,33.0
918947,33.0
918997,33.0
919697,33.0
919897,33.0
920097,33.0
920147,33.0
920297,33.0
920347,33.0
920497,33.0
920597,33.0
920697,33.0
920947,33.0
921097,33.0
921197,33.0
921347,33.0
921497,33.0
921647,33.0
921747,33.0
921897,33.0
922047,33.0
922097,33.0
922847,33.0
923197,33.0
923447,33.0
923497,33.0
923547,33.0
923647,33.0
923697,33.0
923797,33.0
923897,33.0
924047,33.0
924097,33.0
924297,33.0
924547,33.0
924647,33.0
924997,33.0
925097,33.0
925147,33.0
925297,33.0
925397,33.0
925597,33.0
925747,33.0
925847,33.0
925947,33.0
925997,33.0
926447,33.0
926497,33.0
926547,33.0
926747,33.0
926897,33.0
927047,33.0
927097,33.0
927147,33.0
927247,33.0
927297,33.0
927397,33.0
927647,33.0
927697,33.0
927997,33.0
928047,33.0
928097,33.0
928297,33.0
928397,33.0
928497,33.0
928697,33.0
929197,33.0
929297,33.0
929397,33.0
929447,33.0
929647,33.0
929747,33.0
929797,33.0
929847,33.0
930197,33.0
930397,33.0
930547,33.0
931097,33.0
931297,33.0
931397,33.0
931547,33.0
931647,33.0
931697,33.0
931797,33.0
931847,33.0
931897,33.0
931947,33.0
932047,33.0
932147,33.0
932197,33.0
932397,33.0
932447,33.0
932547,33.0
932697,33.0
932947,33.0
933547,33.0
933747,33.0
933897,33.0
934247,33.0
934397,33.0
934697,33.0
934747,33.0
934847,33.0
934997,33.0
935147,33.0
935197,33.0
935247,33.0
935697,33.0
935747,33.0
935797,33.0
935847,33.0
935947,33.0
936197,33.0
936547,33.0
936597,33.0
936647,33.0
936697,33.0
937097,32.0
937547,32.0
937797,32.0
938197,32.0
938247,32.0
938397,32.0
938947,32.0
939097,32.0
939247,32.0
939297,32.0
939347,32.0
939447,32.0
939847,32.0
939947,32.0
940047,32.0
940147,32.0
940647,32.0
941047,32.0
941097,32.0
941347,32.0
941647,32.0
942047,32.0
942347,32.0
942397,32.0
942447,32.0
942497,32.0
942597,32.0
942847,32.0
943797,32.0
943897,32.0
944097,32.0
944147,32.0
944247,32.0
944497,32.0
944647,32.0
944747,32.0
944897,32.0
944947,32.0
944997,32.0
945497,32.0
945547,32.0
945647,32.0
945697,32.0
945797,32.0
945997,32.0
946097,32.0
946247,32.0
946347,32.0
946447,32.0
946547,32.0
946997,32.0
947197,32.0
947297,32.0
947397,32.0
947497,32.0
947647,32.0
947797,32.0
948097,32.0
948147,32.0
948347,32.0
948497,32.0
948647,32.0
948747,32.0
948997,32.0
949197,32.0
949347,32.0
949397,32.0
949447,32.0
949497,32.0
949647,32.0
949847,32.0
950147,32.0
950197,32.0
950347,32.0
950747,32.0
950797,32.0
950997,32.0
951097,32.0
951147,32.0
951297,32.0
951347,32.0
951447,32.0
951597,32.0
951647,32.0
951747,32.0
952047,32.0
952197,32.0
952347,32.0
952397,32.0
952597,32.0
952897,32.0
953547,32.0
953747,32.0
953847,32.0
954097,32.0
954347,32.0
954547,32.0
954797,32.0
954997,32.0
955197,32.0
955347,32.0
956097,32.0
956597,32.0
956647,32.0
956697,32.0
956847,32.0
956897,32.0
957147,32.0
957447,32.0
957497,32.0
957547,32.0
957597,32.0
957647,32.0
957697,32.0
957747,32.0
958147,32.0
959297,32.0
959347,32.0
959397,32.0
959747,32.0
960297,32.0
960347,32.0
960397,32.0
960597,32.0
960997,32.0
961047,32.0
961197,32.0
961297,32.0
961347,32.0
961447,32.0
962297,32.0
962397,32.0
962647,32.0
962797,32.0
962947,32.0
963397,32.0
963447,32.0
963747,32.0
963847,32.0
963897,32.0
964197,32.0
964347,32.0
964397,32.0
964647,32.0
964747,32.0
964847,32.0
964997,32.0
965047,32.0
965447,32.0
965697,32.0
965797,32.0
965847,32.0
965897,32.0
966097,31.0
966447,31.0
966947,31.0
967347,31.0
967597,31.0
968197,31.0
968447,31.0
968547,31.0
968597,31.0
968747,31.0
969247,31.0
969547,31.0
969747,31.0
969997,31.0
970097,31.0
970197,31.0
970297,31.0
970397,31.0
970597,31.0
970647,31.0
970797,31.0
970847,31.0
970897,31.0
971097,31.0
971197,31.0
971347,31.0
971397,31.0
971497,31.0
971547,31.0
971747,31.0
971847,31.0
971897,31.0
971947,31.0
972247,31.0
972347,31.0
972497,31.0
972947,31.0
973097,31.0
973197,31.0
973297,31.0
973397,31.0
973497,31.0
973947,31.0
974147,31.0
974247,31.0
974397,31.0
974797,31.0
974997,31.0
975197,31.0
975497,31.0
975847,31.0
975947,31.0
976197,31.0
976547,31.0
976697,31.0
976747,31.0
976997,31.0
977047,31.0
977097,31.0
977197,31.0
977347,31.0
977597,31.0
977747,31.0
977797,31.0
977897,31.0
978197,31.0
978697,31.0
979047,31.0
979197,31.0
979247,31.0
979597,31.0
979647,31.0
979697,31.0
979747,31.0
979997,31.0
980147,31.0
981297,31.0
981347,31.0
981497,31.0
981597,31.0
981847,31.0
981997,31.0
982047,31.0
982147,31.0
982197,31.0
982547,31.0
982647,31.0
982747,31.0
983197,31.0
983447,31.0
983497,31.0
983797,31.0
983897,31.0
983997,31.0
984097,31.0
984297,31.0
984447,31.0
984647,31.0
984947,31.0
985097,31.0
985147,31.0
985197,31.0
985497,31.0
985897,31.0
986097,31.0
986197,31.0
986247,31.0
986297,31.0
986497,31.0
986747,31.0
987097,31.0
987297,31.0
987497,31.0
987547,31.0
987697,31.0
987897,31.0
987997,31.0
988297,31.0
988447,31.0
988547,31.0
988647,31.0
988747,31.0
988897,31.0
988997,31.0
989147,31.0
989347,31.0
989447,31.0
989747,31.0
989997,31.0
990047,31.0
990247,31.0
990597,31.0
990997,31.0
991147,31.0
991297,31.0
991347,31.0
991497,31.0
991747,31.0
992047,31.0
992097,31.0
992297,31.0
992397,31.0
992697,31.0
992747,31.0
992847,31.0
993047,31.0
993397,31.0
993697,31.0
993847,31.0
994147,31.0
994547,31.0
994697,31.0
994797,31.0
994847,31.0
995097,31.0
995147,31.0
995197,31.0
995297,31.0
996246,31.0
997446,31.0
997596,31.0
998146,31.0
998896,31.0
999046,31.0
1000046,31.0
1003096,31.0
1003246,31.0
1003696,31.0
1004496,31.0
1006796,31.0
1007046,31.0
1008096,31.0
1008346,31.0
1008696,31.0
1008996,31.0
1010746,31.0
1010846,31.0
1011246,31.0
1012296,31.0
1012696,31.0
1013696,31.0
1016396,31.0
1016446,31.0
1017446,31.0
1017596,31.0
1018346,31.0
1018496,31.0
1018546,31.0
1019046,31.0
1019996,31.0
1021046,31.0
1022146,31.0
1023496,31.0
1024296,31.0
1024646,30.0
1024696,30.0
1026346,30.0
1027046,30.0
1027396,30.0
1027446,30.0
1027546,30.0
1027696,30.0
1027796,30.0
1028396,30.0
1028896,30.0
1031046,30.0
1031446,30.0
1031846,30.0
1032946,30.0
1033146,30.0
1033596,30.0
1033796,30.0
1033896,30.0
1034596,30.0
1034696,30.0
1034946,30.0
1035046,30.0
1035446,30.0
1035746,30.0
1035796,30.0
1036946,30.0
1037146,30.0
1039446,30.0
1040696,30.0
1040796,30.0
1041196,30.0
1042446,30.0
1042596,30.0
1043446,30.0
1043896,30.0
1043946,30.0
1044246,30.0
1044296,30.0
1044546,30.0
1045446,30.0
1045596,30.0
1046046,30.0
1048496,30.0
1048646,30.0
1048946,30.0
1049246,30.0
1049496,30.0
1049996,30.0
1050296,30.0
1050546,30.0
1051046,30.0
1053146,30.0
1053396,30.0
1053446,30.0
1054346,29.0
1054996,29.0
1055646,29.0
1057546,29.0
1058246,29.0
1058396,29.0
1059396,29.0
1059696,29.0
1060046,29.0
1061146,29.0
1061296,29.0
1061846,29.0
1061996,29.0
1062146,29.0
1062196,29.0
1064596,29.0
1064896,29.0
1064946,29.0
1066046,29.0
1066646,29.0
1067146,29.0
1068646,29.0
1069196,29.0
1069596,29.0
1069896,29.0
1071496,29.0
1071696,29.0
1072946,29.0
1073746,29.0
1073796,29.0
1074546,29.0
1074746,29.0
1075596,29.0
1077346,29.0
1077746,29.0
1078746,29.0
1079446,29.0
1079896,29.0
1080096,29.0
1080196,29.0
1080296,29.0
1080446,29.0
1080796,29.0
1081246,29.0
1081946,29.0
1082046,29.0
1082196,29.0
1082446,29.0
1082596,29.0
1082646,29.0
1083646,28.0
1084096,28.0
1084396,28.0
1084796,28.0
1085246,28.0
1085596,28.0
1086646,28.0
1087346,28.0
1087546,28.0
1087996,28.0
1088646,28.0
1088796,28.0
1089096,28.0
1089196,28.0
1091196,28.0
1092046,28.0
1092546,28.0
1092696,28.0
1093696,28.0
1094396,28.0
1094496,28.0
1095396,28.0
1095596,28.0
1095996,28.0
1096846,28.0
1097146,28.0
1098346,28.0
1098996,28.0
1099146,28.0
1099196,28.0
1099396,28.0
1099596,28.0
1099796,28.0
1100146,28.0
1100896,28.0
1102596,28.0
1102796,28.0
1103146,28.0
1103596,28.0
1104696,28.0
1104796,28.0
1104896,28.0
1105296,28.0
1105696,28.0
1105896,28.0
1106896,28.0
1107146,28.0
1107196,28.0
1107296,28.0
1107446,28.0
1108046,28.0
1108196,28.0
1108446,28.0
1109396,28.0
1109896,28.0
1110196,28.0
1110496,28.0
1110696,28.0
1111296,28.0
1112596,27.0
1113046,27.0
1114796,27.0
1114846,27.0
1114946,27.0
1117146,27.0
1117546,27.0
1117996,27.0
1118096,27.0
1118346,27.0
1119596,27.0
1119646,27.0
1120146,27.0
1120246,27.0
1120496,27.0
1121196,27.0
1121496,27.0
1121946,27.0
1122696,27.0
1122896,27.0
1122996,27.0
1124246,27.0
1125346,27.0
1125646,27.0
1126496,27.0
1126796,27.0
1128096,27.0
1129246,27.0
1129596,27.0
1129846,27.0
1130496,27.0
1130846,27.0
1131596,27.0
1132196,27.0
1132346,27.0
1133046,27.0
1134796,27.0
1134846,27.0
1134896,27.0
1136546,27.0
1138946,27.0
1139396,27.0
1139846,27.0
1140146,27.0
1141196,27.0
1141346,27.0
1143696,26.0
1144096,26.0
1145246,26.0
1145896,26.0
1146696,26.0
1146846,26.0
1147246,26.0
1147396,26.0
1148596,26.0
1148796,26.0
1148896,26.0
1150296,26.0
1151446,26.0
1152196,26.0
1153096,26.0
1153396,26.0
1154196,26.0
1155096,26.0
1155146,26.0
1156846,26.0
1157346,26.0
1157496,26.0
1157546,26.0
1157646,26.0
1157696,26.0
1158946,26.0
1160596,26.0
1160996,26.0
1161696,26.0
1161746,26.0
1162596,26.0
1164146,26.0
1164646,26.0
1165496,26.0
1165746,26.0
1166846,26.0
1167246,26.0
1167796,26.0
1167896,26.0
1168246,26.0
1168546,26.0
1169196,26.0
1169346,26.0
1170196,26.0
1170796,26.0
1170946,26.0
1172196,26.0
1172496,26.0
1173496,26.0
1174346,26.0
1175346,26.0
1176246,26.0
1176346,26.0
1176446,26.0
1176596,26.0
1176746,26.0
1177596,26.0
1178146,26.0
1178846,26.0
1181646,26.0
1181846,26.0
1182246,26.0
1182396,26.0
1183946,26.0
1184346,26.0
1184996,26.0
1185246,26.0
1186046,26.0
1186296,26.0
1186396,26.0
1186896,26.0
1187096,26.0
1188546,26.0
1188796,26.0
1189146,26.0
1191746,26.0
1192096,26.0
1192296,26.0
1192846,26.0
1193146,26.0
1193446,26.0
1194546,26.0
1195346,26.0
1195796,26.0
1195846,26.0
1196446,26.0
1196996,26.0
1197146,26.0
1199996,26.0
1200246,26.0
1200296,26.0
1200796,26.0
1204446,26.0
1204996,26.0
1205046,26.0
1205146,26.0
1205246,26.0
1205396,26.0
1205446,26.0
1206696,26.0
1206946,26.0
1207096,26.0
1207496,26.0
1208496,26.0
1208646,26.0
1208696,26.0
1209446,26.0
1210246,26.0
1210546,26.0
1210746,26.0
1211196,26.0
1211296,26.0
1211946,26.0
1212496,26.0
1213796,26.0
1214246,26.0
1214996,26.0
1215346,26.0
1215646,26.0
1215846,26.0
1216846,26.0
1216996,26.0
1219096,26.0
1219946,26.0
1220796,26.0
1220846,26.0
1221796,26.0
1221846,26.0
1221996,26.0
1222446,26.0
1222996,26.0
1224246,26.0
1224396,26.0
1224946,26.0
1225096,26.0
1225196,26.0
1225296,26.0
1226746,26.0
1228146,26.0
1228546,26.0
1228746,26.0
1229146,26.0
1229696,26.0
1230996,26.0
1231246,26.0
1232046,26.0
1232796,26.0
1232846,26.0
1233246,26.0
1233546,26.0
1233696,26.0
1234146,26.0
1234346,26.0
1234696,26.0
1234746,26.0
1235046,26.0
1235346,26.0
1235446,26.0
1235596,26.0
1237346,26.0
1237946,26.0
1238896,26.0
1240046,26.0
1241046,26.0
1242246,26.0
1243046,26.0
1243446,26.0
1243896,26.0
1244046,26.0
1244146,26.0
1244196,26.0
1246696,26.0
1246846,26.0
1247196,26.0
1247846,26.0
1247946,26.0
1247996,26.0
1248346,26.0
1249246,26.0
1250646,26.0
1251646,26.0
1251746,26.0
1252046,26.0
1253346,26.0
1253596,26.0
1254446,26.0
1255346,26.0
1255746,26.0
1257296,26.0
1258646,26.0
1259796,26.0
1261246,26.0
1261796,26.0
1262596,26.0
1263296,26.0
1263346,26.0
1264346,26.0
1266346,26.0
1267446,26.0
1267696,26.0
1269546,26.0
1269896,26.0
1270096,26.0
1270396,26.0
1270696,26.0
1271096,26.0
1271196,26.0
1272396,26.0
1272796,26.0
1273996,26.0
1274596,26.0
1274696,26.0
1274996,26.0
1275596,26.0
1275846,26.0
1276346,26.0
1276846,26.0
1278246,26.0
1278346,26.0
1278546,26.0
1279296,26.0
1281346,26.0
1281496,26.0
1282396,26.0
1283296,26.0
1284146,26.0
1284296,26.0
1284546,26.0
1284796,26.0
1285696,26.0
1285746,26.0
1286596,26.0
1286746,26.0
1287096,26.0
1288446,26.0
1288546,26.0
1288896,26.0
1290246,26.0
1290696,26.0
1291196,26.0
1291746,26.0
1291996,26.0
1292946,26.0
1293196,26.0
1293296,26.0
1293496,26.0
1294846,26.0
1295846,26.0
1296096,26.0
1296846,26.0
1297096,26.0
1297246,26.0
1298346,26.0
1299246,26.0
1299446,26.0
1299696,26.0
1300496,26.0
1300596,26.0
1301396,26.0
1301496,26.0
1301796,26.0
1301896,26.0
1301996,26.0
1302596,26.0
1302796,26.0
1303946,26.0
1304396,26.0
1304546,26.0
1305346,26.0
1305896,26.0
1305996,26.0
1306296,26.0
1306946,26.0
1307846,26.0
1309796,26.0
1310946,26.0
1311146,26.0
1311196,26.0
1311546,26.0
1312396,26.0
1312946,26.0
1313496,26.0
1313846,26.0
1314146,26.0
1315346,26.0
1318096,26.0
1318296,26.0
1318946,26.0
1319696,26.0
1320096,26.0
1320146,26.0
1320346,26.0
1320846,26.0
1321346,26.0
1321396,26.0
1321446,26.0
1321846,26.0
1322846,26.0
1324046,26.0
1324396,26.0
1324546,26.0
1325046,26.0
1325496,26.0
1325646,26.0
1326146,26.0
1326396,26.0
1328196,26.0
1328646,26.0
1328746,26.0
1328946,26.0
1329246,26.0
1329396,26.0
1329746,26.0
1330146,26.0
1330296,26.0
1330696,26.0
1330896,26.0
1332246,26.0
1332446,26.0
1332996,26.0
1333546,26.0
1334146,26.0
1336196,26.0
1336946,26.0
1337646,26.0
1338046,26.0
1338746,26.0
1338796,26.0
1340096,26.0
1340796,26.0
1342046,26.0
1343496,26.0
1343646,26.0
1344846,26.0
1344946,26.0
1345846,26.0
1346046,26.0
1347296,26.0
1347646,26.0
1348296,26.0
1348596,26.0
1349896,26.0
1350646,26.0
1351046,26.0
1351096,26.0
1352196,26.0
1352396,26.0
1353096,26.0
1353696,26.0
1353746,26.0
1354096,26.0
1354796,26.0
1355096,26.0
1355546,26.0
1355996,26.0
1356096,26.0
1356146,26.0
1357096,26.0
1357246,26.0
1357696,26.0
1359546,26.0
1360346,26.0
1360896,26.0
1361796,26.0
1362296,26.0
1362346,26.0
1362646,26.0
1362996,26.0
1363196,26.0
1363246,26.0
1363296,26.0
1364396,26.0
1364446,26.0
1364646,26.0
1365196,26.0
1365396,26.0
1366896,26.0
1367346,26.0
1367496,26.0
1367846,26.0
1368346,26.0
1368396,26.0
1368496,26.0
1368746,26.0
1369246,26.0
1370446,26.0
1370496,26.0
1370896,26.0
1371846,26.0
1372696,26.0
1375146,26.0
1375796,26.0
1375946,26.0
1377496,26.0
1377546,26.0
1378396,26.0
1378896,26.0
1379146,26.0
1379696,26.0
1379996,26.0
1380346,26.0
1381246,26.0
1381496,26.0
1381646,26.0
1381746,26.0
1382446,26.0
1382646,26.0
1383196,26.0
1383346,26.0
1384346,26.0
1384746,26.0
1385246,26.0
1385846,26.0
1386996,26.0
1387246,26.0
1388096,26.0
1390296,26.0
1390346,26.0
1390546,26.0
1391946,26.0
1394096,26.0
1394496,26.0
1394896,26.0
1394946,26.0
1396646,26.0
1397196,26.0
1397796,26.0
1397946,26.0
1398246,26.0
1398646,26.0
1401646,26.0
1401996,26.0
1402846,26.0
1403196,26.0
1404346,26.0
1404546,26.0
1405246,26.0
1406096,26.0
1406396,26.0
1407046,26.0
1408046,26.0
1408496,26.0
1409296,26.0
1409846,26.0
1410296,26.0
1410696,26.0
1411696,26.0
1411796,26.0
1411946,26.0
1412046,26.0
1412346,26.0
1412946,26.0
1413346,26.0
1413496,26.0
1413746,26.0
1414096,26.0
1414196,26.0
1416746,26.0
1417296,26.0
1417696,26.0
1418496,26.0
1418696,26.0
1418746,26.0
1418846,26.0
1419546,26.0
1419746,26.0
1420196,26.0
1420246,26.0
1420496,26.0
1420696,26.0
1420746,26.0
1421496,26.0
1423046,26.0
1423646,26.0
1423996,26.0
1424246,26.0
1424946,26.0
1425396,26.0
1426146,26.0
1426696,26.0
1427046,26.0
1427096,26.0
1427546,26.0
1429446,26.0
1429596,26.0
1429846,26.0
1429896,26.0
1430096,26.0
1431696,26.0
1432396,26.0
1434046,26.0
1434246,26.0
1435146,26.0
1435396,26.0
1436146,26.0
1436296,26.0
1436446,26.0
1437496,26.0
1438046,26.0
1438746,26.0
1439246,26.0
1439396,26.0
1439596,26.0
1440446,26.0
1440546,26.0
1440696,26.0
1441746,26.0
1441846,26.0
1442096,26.0
1442646,26.0
1443046,26.0
1443246,26.0
1444096,26.0
1444996,26.0
1445296,26.0
1445546,26.0
1445796,26.0
1445946,26.0
1446696,26.0
1446746,26.0
1448096,26.0
1448496,26.0
1448996,26.0
1449546,26.0
1450596,26.0
1451496,26.0
1453096,26.0
1453146,26.0
1453446,26.0
1456046,26.0
1456146,26.0
1456646,26.0
1456996,26.0
1458346,26.0
1459396,26.0
1459896,26.0
1460696,26.0
1460796,26.0
1460896,26.0
1461146,26.0
1462746,26.0
1462996,26.0
1463546,26.0
1463596,26.0
1463796,26.0
1465946,26.0
1466096,26.0
1467096,26.0
1467396,26.0
1467446,26.0
1468746,26.0
1469096,26.0
1469446,26.0
1472196,26.0
1472246,26.0
1472696,26.0
1473046,26.0
1473196,26.0
1473546,26.0
1473696,26.0
1474646,26.0
1474796,26.0
1475346,26.0
1475896,26.0
1476396,26.0
1476496,26.0
1476546,26.0
1476696,26.0
1477896,26.0
1478146,26.0
1478196,26.0
1478396,26.0
1479346,26.0
1479846,26.0
1480246,26.0
1480846,26.0
1482846,26.0
1483296,26.0
1483346,26.0
1483646,26.0
1483746,26.0
1484196,26.0
1485946,26.0
1487346,26.0
1487496,26.0
1487646,26.0
1488096,26.0
1489496,26.0
1490696,26.0
1491196,26.0
1493946,26.0
1494246,26.0
1494446,26.0
1494596,26.0
1495146,26.0
1496046,26.0
1496296,26.0
1497846,26.0
1498096,26.0
1498146,26.0
1498246,26.0
1498846,26.0
1498946,26.0
1499546,26.0
1500046,26.0
1500696,26.0
1500946,26.0
1500996,26.0
1501746,26.0
1502046,26.0
1502546,26.0
1503746,26.0
1504596,26.0
1504996,26.0
1505696,26.0
1507246,26.0
1507596,26.0
1507746,26.0
1508146,26.0
1508946,26.0
1509146,26.0
1509396,26.0
1509496,26.0
1509596,26.0
1509746,26.0
1511496,26.0
1511846,26.0
1512646,26.0
1513646,26.0
1515046,26.0
1515146,26.0
1515196,26.0
1515296,26.0
1515596,26.0
1515796,26.0
1516046,26.0
1516346,26.0
1516596,26.0
1516996,26.0
1518046,26.0
1518746,26.0
1519296,26.0
1519796,26.0
1519996,26.0
1520046,26.0
1521446,26.0
1521896,26.0
1522296,26.0
1523046,26.0
1523096,26.0
1523696,26.0
1525246,26.0
1525696,26.0
1526346,26.0
1526496,26.0
1526546,26.0
1526796,26.0
1527246,26.0
1527646,26.0
1527996,26.0
1528046,26.0
1528896,26.0
1530146,26.0
1530396,26.0
1530696,26.0
1530896,26.0
1532746,26.0
1533146,26.0
1533196,26.0
1533246,26.0
1533546,26.0
1534346,26.0
1534646,26.0
1534696,26.0
1536096,26.0
1536146,26.0
1536596,26.0
1536846,26.0
1537396,26.0
1537846,26.0
1538546,26.0
1539096,26.0
1540446,26.0
1540596,26.0
1541046,26.0
1542296,26.0
1542496,26.0
1542946,26.0
1543646,26.0
1543946,26.0
1544046,26.0
1545746,26.0
1546046,26.0
1546196,26.0
1546346,26.0
1546446,26.0
1546496,26.0
1546996,26.0
1547246,26.0
1547946,26.0
1548396,26.0
1548996,26.0
1549196,26.0
1550446,26.0
1551396,26.0
1551846,26.0
1552746,26.0
1553646,26.0
1554096,26.0
1555246,26.0
1555346,26.0
1555396,26.0
1557946,26.0
1558346,26.0
1558496,26.0
1558946,26.0
1559796,26.0
1560846,26.0
1561596,26.0
1562396,26.0
1563396,26.0
1563746,26.0
1564096,26.0
1564346,26.0
1565896,26.0
1566296,26.0
1566396,26.0
1568096,26.0
1568246,26.0
1568946,26.0
1569046,26.0
1569096,26.0
1569646,26.0
1569946,26.0
1571346,26.0
1571496,26.0
1571546,26.0
1571846,26.0
1571946,26.0
1572796,26.0
1573196,26.0
1573646,26.0
1574396,26.0
1575196,26.0
1577146,26.0
1577746,26.0
1577846,26.0
1578346,26.0
1578896,26.0
1579246,26.0
1579596,26.0
1579696,26.0
1580546,26.0
1581296,26.0
