Step,Value
59299,4979.4208984375
59649,4051.12109375
59699,4466.232421875
59999,4352.6669921875
60099,4209.0830078125
60349,5219.8359375
60449,4233.4482421875
60549,5194.0615234375
60749,4980.21044921875
61249,4437.7548828125
61649,5487.37841796875
61699,4110.29296875
61749,5067.361328125
61849,3991.026123046875
62249,4412.294921875
62399,4488.94921875
62699,4251.03857421875
62799,4117.1806640625
62899,4468.0830078125
62949,4285.9775390625
63099,4608.482421875
63199,4339.904296875
63349,4215.83056640625
63749,3708.07666015625
64099,4421.6142578125
64399,4063.304443359375
64599,4854.8916015625
64649,4596.74609375
64699,5008.83837890625
64749,4253.451171875
65049,4202.36328125
65549,5341.81005859375
65649,4368.6865234375
65799,3996.455810546875
65849,3867.893310546875
65999,4984.908203125
66299,4549.35498046875
66399,4487.1943359375
66549,5227.96826171875
66699,4033.290283203125
66849,4361.6396484375
66899,3798.44482421875
67199,4366.35546875
67799,4950.41796875
68349,4048.369140625
68549,3787.0009765625
69249,4168.400390625
69299,4646.4892578125
69449,4793.42578125
69499,4316.3037109375
69599,4488.49365234375
69649,4089.2705078125
70649,4353.44921875
70699,4201.60107421875
70749,4281.6396484375
70999,4070.22314453125
71149,4158.10498046875
71349,4179.5654296875
71449,4082.3310546875
71649,5025.9794921875
71699,3596.85498046875
71849,5065.12841796875
72049,4661.82763671875
72149,4659.71484375
72849,3888.865234375
73299,3879.73583984375
73349,4275.1220703125
73899,4178.5
74299,4282.1318359375
74349,4349.69189453125
74499,4443.90625
74599,4927.35400390625
74649,4587.6826171875
75049,4246.32958984375
75099,4688.96337890625
75149,4055.51123046875
75349,4291.26611328125
75449,4446.080078125
75549,3781.995361328125
75949,4089.43212890625
76199,4089.81982421875
76249,4952.6044921875
76399,3829.89697265625
76749,4051.73876953125
77349,4033.4794921875
77599,3863.32373046875
77649,4257.3642578125
77749,4219.81201171875
77799,3820.839599609375
78099,4455.66162109375
78449,4367.4580078125
78499,3600.19775390625
78949,4226.5048828125
79149,4481.578125
79249,3986.98291015625
79449,4453.080078125
79899,4070.512939453125
80249,3836.9658203125
80299,4103.32275390625
80549,4470.3974609375
80949,4163.28369140625
81049,3969.568603515625
81399,4245.3818359375
81449,3895.45361328125
81649,4174.826171875
81899,5119.23291015625
82049,3580.34228515625
82149,4182.89306640625
82299,4222.8173828125
82449,4426.60546875
82649,4074.112060546875
83049,4115.09716796875
83449,4296.31201171875
83549,3623.1982421875
83649,3928.511474609375
83799,4183.802734375
83849,4013.29833984375
84149,3776.59619140625
84199,5217.0869140625
84599,4432.39404296875
84749,3713.036376953125
84799,3504.52001953125
84849,3650.464599609375
84899,4073.40576171875
84999,4244.7587890625
85149,4125.68115234375
85499,4056.9892578125
85549,4332.9853515625
85899,3958.073486328125
85949,4083.447509765625
85999,4249.27001953125
86449,3719.20361328125
86649,3884.172119140625
86749,4529.390625
86799,3845.41015625
86899,4199.1943359375
87149,3464.299560546875
87199,3755.925537109375
87299,4423.60888671875
87349,3832.99560546875
87399,4141.3125
87649,4132.830078125
88349,3751.71142578125
88799,4232.4052734375
89099,3940.2255859375
89449,3431.6953125
89499,4140.38916015625
89949,4051.5791015625
90299,3867.5361328125
90699,3738.75244140625
90749,3946.198974609375
90899,4261.9296875
91249,4339.384765625
91349,3927.781494140625
91549,3833.702880859375
92049,4159.640625
92099,3801.749267578125
92249,3677.38427734375
92499,4349.76318359375
92699,3980.67236328125
93349,4237.12060546875
93449,4261.3671875
93499,4372.61572265625
93799,3767.904296875
93849,3943.24365234375
93899,3731.755126953125
93999,4018.709716796875
94099,4613.27197265625
94699,4246.11279296875
95349,4039.34326171875
95599,4132.138671875
95899,3543.9794921875
96199,3579.174560546875
96249,4017.5771484375
96549,3609.399658203125
96749,3801.3974609375
96849,3624.54150390625
96949,4234.7041015625
97249,4281.56640625
97399,4101.9091796875
97499,3889.20166015625
97649,3861.270751953125
97799,3679.523193359375
97949,3712.4736328125
98399,3574.93212890625
98499,3807.59228515625
99099,4030.15185546875
99149,4176.16015625
99199,3772.320556640625
99899,3765.238525390625
100099,3604.11669921875
100299,3916.9619140625
100499,3748.642822265625
100549,3722.43896484375
100699,5105.5615234375
100799,4330.5009765625
100899,3595.705810546875
101299,3281.890625
101399,3918.617431640625
101549,4338.09033203125
101699,4050.3388671875
101849,3549.759033203125
101949,4517.2021484375
102099,3737.88916015625
102249,3407.46337890625
102299,3794.768310546875
103049,3492.84326171875
103399,3684.215087890625
103649,4153.736328125
103699,3291.09033203125
103749,3944.194091796875
103849,3876.4287109375
103899,3903.966064453125
103999,3815.244140625
104099,3903.154052734375
104299,4777.75927734375
104499,3371.123779296875
104749,3790.862548828125
104849,3914.764892578125
105199,4037.221435546875
105299,4140.52099609375
105349,3544.3544921875
105499,3672.8408203125
105599,3832.076171875
105799,4333.607421875
105949,4030.005859375
106049,3443.5927734375
106149,3605.039306640625
106199,3708.83544921875
106699,3655.66650390625
106749,4013.5068359375
106949,3544.818603515625
107099,3713.6689453125
107249,5152.7353515625
107299,3666.0537109375
107449,4425.5576171875
107499,3777.941650390625
107599,3640.718505859375
107849,3400.3525390625
107899,3576.587890625
108249,3774.66162109375
108299,3310.81396484375
108499,3599.39111328125
108599,4177.22509765625
108699,3878.14501953125
108899,4346.126953125
109399,3923.09619140625
109499,3740.72900390625
109599,3695.07666015625
109649,4339.900390625
109849,3667.154296875
109999,3981.44580078125
110399,3564.5234375
110599,3417.7197265625
110749,3640.526611328125
111299,3597.516845703125
111499,4020.714599609375
111599,3977.953857421875
111749,3832.772216796875
111849,3806.445556640625
111899,3821.2939453125
111999,3705.996337890625
112099,2973.64306640625
112149,3931.170166015625
112249,4018.77294921875
112349,4205.4931640625
112399,3695.93505859375
112599,3353.307373046875
112649,3663.0625
112749,3411.27587890625
112899,3353.6884765625
113149,3932.03759765625
113749,3728.83935546875
113949,3485.578369140625
114099,3291.457275390625
114599,3419.56591796875
114899,3293.85595703125
114949,3838.561279296875
115049,3523.48046875
115199,3663.27783203125
115349,3983.076171875
115399,3696.26123046875
115449,3613.856201171875
115949,3439.58935546875
115999,3658.155029296875
116049,3578.7265625
116149,3422.794921875
116749,4247.90478515625
116799,3892.16650390625
116849,3636.98095703125
116899,3626.380859375
117299,3849.6005859375
117749,3695.859619140625
117999,3045.47900390625
118599,4533.56640625
119299,3643.90234375
119449,4059.488037109375
119499,3830.078857421875
119549,3627.14306640625
119649,3760.7958984375
120049,3082.71533203125
120149,3176.24365234375
120249,3093.70703125
120349,3436.900390625
120849,3601.9521484375
121249,3879.9375
121299,3233.4296875
121549,3958.18701171875
121849,3576.8330078125
122249,4062.84814453125
122549,4055.646484375
122599,3686.283935546875
122699,3444.71142578125
122799,3341.45361328125
123049,3765.399169921875
123999,3218.886474609375
124099,3675.3056640625
124299,3594.9814453125
124349,3592.29443359375
124849,3623.19287109375
124949,3496.00634765625
125099,3277.33154296875
125149,3863.988037109375
125199,3746.6435546875
125699,3693.197021484375
125749,3174.275634765625
125899,3868.65380859375
125999,3502.60888671875
126199,3927.658935546875
126299,3739.962158203125
126449,3661.06103515625
126549,3427.041015625
126649,3781.09765625
126749,3202.5947265625
127199,3541.1044921875
127399,3676.310302734375
127599,3363.638671875
127699,3318.27294921875
127849,3777.03173828125
127999,3588.671875
128299,4111.3818359375
128349,3932.957275390625
128549,3781.293701171875
128699,3987.0400390625
128849,3290.114501953125
128949,3627.39306640625
129399,4436.99560546875
129549,3864.27685546875
129599,3600.834228515625
129649,3525.680419921875
129699,3407.864013671875
129849,3524.08642578125
130049,3626.7119140625
130349,3364.5400390625
130399,3897.5322265625
130549,3177.47412109375
130949,3757.0595703125
131199,3145.024169921875
131349,3398.931640625
131499,3628.61083984375
131549,3975.7431640625
131649,3402.554443359375
131799,3624.37646484375
131849,4007.950927734375
131949,3426.649658203125
132249,3449.9912109375
132399,3511.648193359375
132549,3351.94189453125
132599,3076.259765625
132799,3540.78759765625
133099,3977.10107421875
133749,3558.0673828125
133949,3332.190185546875
134049,3366.250732421875
134299,3686.867919921875
134549,3846.52880859375
134999,3227.95556640625
135199,3194.83544921875
135399,3897.919189453125
135549,3647.59033203125
136299,3384.809814453125
136799,3350.276123046875
136849,3287.70947265625
136899,3333.989501953125
137049,3658.63525390625
137349,3310.913818359375
137649,3161.82958984375
137699,3455.30517578125
137749,3785.89599609375
137799,3069.3505859375
137849,3520.3291015625
137899,3758.18408203125
137949,3755.78466796875
138349,3376.30908203125
139499,3757.2138671875
139549,3061.583984375
139599,4272.892578125
139949,3400.51513671875
140499,3217.033203125
140599,3237.119140625
140799,3452.5556640625
141199,3512.234619140625
141249,3534.530517578125
141399,3404.352783203125
141499,3371.525146484375
141549,3453.40185546875
141649,3444.30517578125
142599,3441.27734375
142849,3490.84765625
142999,3278.4072265625
143149,4034.548583984375
143599,3394.192626953125
143649,3181.0126953125
143949,3764.0634765625
144049,3581.83740234375
144099,3598.744873046875
144399,3533.8916015625
144549,3753.274658203125
144599,3570.04345703125
144849,3798.43798828125
144949,3438.15869140625
145049,3179.09423828125
145199,3464.2509765625
145249,3225.54345703125
145649,3417.1787109375
145899,3413.98291015625
145999,3219.264404296875
146049,3854.0849609375
146099,3453.7109375
146649,3823.242919921875
147149,3256.067138671875
147549,3574.83984375
148399,3373.447509765625
148649,3081.6240234375
148749,3504.783203125
148799,3477.845703125
148949,3434.130859375
149449,3346.37939453125
149749,3496.7490234375
149949,3408.1376953125
150199,3245.08203125
150299,3256.11572265625
150399,3037.404541015625
150499,3026.74609375
150599,3815.501708984375
150799,3165.65771484375
150849,3195.137451171875
150999,3646.80615234375
151049,3357.970458984375
151099,3538.9814453125
151299,3855.572265625
151399,3472.6064453125
151549,3606.904296875
151599,3394.72265625
151699,3638.761474609375
151949,3349.379638671875
152049,3199.900390625
152099,3200.891845703125
152149,3174.65673828125
152449,3403.305419921875
152549,4131.7861328125
152699,3535.586669921875
153149,3970.49609375
153299,3341.4921875
153399,3117.533935546875
153499,3382.0146484375
153599,3165.001953125
153699,3277.42626953125
154149,3214.565185546875
154349,3246.82958984375
154449,3415.8388671875
154599,2775.245849609375
154999,3574.17236328125
155199,3037.12451171875
155399,3303.3837890625
155699,3572.03369140625
156049,3059.689208984375
156149,3209.10498046875
156399,3075.1923828125
156749,3171.9599609375
156899,3422.12744140625
156949,3085.07666015625
157199,3120.49072265625
157249,3359.247802734375
157299,3477.453369140625
157399,3274.21875
157549,3361.0029296875
157799,3461.354248046875
157949,3278.22509765625
157999,3186.6884765625
158099,3609.60791015625
158399,3239.63916015625
158899,3335.1640625
159249,3419.118408203125
159399,3186.06494140625
159449,3458.15625
159799,3094.6162109375
159849,3568.495361328125
159899,3134.57275390625
159949,3292.66162109375
160199,3007.158203125
160349,3364.314453125
161549,3544.381103515625
161699,3490.82177734375
161799,3253.15234375
162049,3397.097412109375
162199,2886.31982421875
162249,3069.56396484375
162349,3157.26318359375
162399,3326.60693359375
162749,3384.46240234375
162849,3236.01416015625
162949,2981.9482421875
163399,3346.57861328125
163649,3412.0595703125
163699,3067.26513671875
163999,3435.11376953125
164099,3572.42822265625
164199,3120.492431640625
164299,3714.525390625
164499,3309.20068359375
164649,2940.05322265625
164849,3342.265380859375
165299,3111.081298828125
165349,3366.8115234375
165399,3458.933349609375
165699,3299.70751953125
166099,3011.23046875
166299,3356.176513671875
166399,2962.98193359375
166449,3375.36572265625
166499,3401.284423828125
166699,3728.643798828125
166949,3386.587890625
167299,3061.259033203125
167699,3551.594482421875
167899,3356.27685546875
168099,3570.365234375
168199,3444.91552734375
168499,3206.255859375
168649,3739.908935546875
168749,3507.726318359375
168849,3132.83447265625
168949,3730.2060546875
169099,3261.841552734375
169199,3478.96630859375
169349,3443.478271484375
169549,3486.45703125
169949,3340.8466796875
170199,2998.654296875
170249,3066.142578125
170449,3519.09814453125
170799,3493.6005859375
171349,3573.012451171875
171499,3202.2744140625
171549,3474.34716796875
171699,3198.134765625
171949,3391.47119140625
172249,3939.85791015625
172299,2857.21728515625
172499,2845.171142578125
172599,3458.239501953125
172899,3411.973876953125
172949,3546.17431640625
173049,3079.691162109375
173249,3485.223388671875
173599,3186.5625
173899,2968.52587890625
174049,2880.62939453125
174349,3518.5146484375
174749,3664.065673828125
174899,3957.270751953125
174999,2963.883544921875
175049,3040.376220703125
175299,3443.4677734375
175349,2996.93017578125
175499,3159.90869140625
175599,3220.879150390625
175649,3151.2509765625
175749,3196.85107421875
175999,2783.8349609375
176499,2927.450927734375
176799,2807.30419921875
176899,2925.247802734375
176949,3109.474609375
177149,2692.29638671875
177199,2989.4287109375
177399,2995.7666015625
177499,2748.84130859375
177799,2767.51953125
177849,2880.9169921875
177999,2737.419921875
178199,2668.286376953125
178799,2697.16845703125
179049,2578.8212890625
179099,2547.01611328125
179199,2481.4716796875
179649,2941.260009765625
179699,2874.59130859375
179999,2719.740234375
180049,2502.712890625
180749,2911.294921875
180949,2410.979248046875
181049,3011.39599609375
181149,2553.080322265625
181299,2732.80224609375
181449,2667.26416015625
181899,2879.7890625
182199,2737.2275390625
182299,2803.874267578125
182849,2423.728759765625
182899,2520.605224609375
183199,3053.23291015625
183549,2774.778076171875
184749,2691.63134765625
184799,2789.13134765625
184899,2774.26708984375
185049,2851.66650390625
185149,2708.685546875
186199,2699.20263671875
186349,2646.982666015625
186549,2492.85693359375
186599,2605.903564453125
186649,2416.6259765625
186749,2663.53466796875
186949,2618.262939453125
187099,2725.3525390625
187199,2550.44384765625
187299,2629.193359375
187649,2779.685546875
187849,2738.0888671875
187999,2622.30859375
188249,2717.908203125
188649,2819.384765625
188849,2560.247802734375
188949,2652.27734375
189049,2543.712890625
189099,2646.4716796875
189399,2708.35595703125
189599,2655.363037109375
189699,2689.29833984375
189799,2666.605712890625
189949,2850.51025390625
190399,2539.97705078125
190499,2466.865234375
190549,2674.4501953125
190749,2813.7041015625
190999,2483.707275390625
191099,3000.284912109375
191599,2396.6396484375
191699,2612.95166015625
191799,2552.02197265625
192449,2569.095458984375
192649,2997.06005859375
192749,2855.012451171875
193249,2682.60009765625
193499,2583.583740234375
193849,2672.53173828125
193999,2597.7578125
194099,2599.42333984375
194399,2594.471923828125
195099,2715.9140625
195149,2763.4794921875
195199,3120.56396484375
195299,2681.8447265625
195449,2652.0478515625
195549,2525.099365234375
195849,2614.2958984375
196049,2593.796142578125
196099,2390.3037109375
196399,2666.729248046875
196449,2505.57373046875
196499,2706.15283203125
196749,2458.201171875
196799,2642.07958984375
196999,2819.94140625
197549,2606.00537109375
197849,2637.30322265625
198049,2832.2783203125
198149,2351.71435546875
198299,2489.0595703125
198399,2549.781005859375
198699,2726.3125
198849,2662.726806640625
199049,2419.697021484375
199249,2693.964599609375
199349,2432.22314453125
199499,2466.267333984375
199599,2560.122802734375
199799,2718.3046875
199899,2446.4306640625
200049,2717.0517578125
200299,2593.58349609375
200499,2644.9189453125
200549,2599.541015625
200649,2668.64404296875
201099,2506.6162109375
201149,2523.645751953125
201699,2470.06494140625
201799,2473.356689453125
201849,2441.6220703125
202199,2381.02392578125
202299,2446.22705078125
202349,2287.94482421875
202399,2724.529296875
202449,2839.45703125
202649,2550.75830078125
202749,2744.658447265625
203849,2541.950927734375
203999,2583.56298828125
204449,2806.15478515625
204599,2678.074951171875
204699,2547.5390625
204899,2649.068359375
204949,2478.517578125
204999,2535.544677734375
205099,2323.80126953125
206048,4198.22265625
207248,3592.005126953125
207398,3595.35009765625
207948,3320.116455078125
208698,3292.256591796875
209848,3708.12939453125
212898,3357.87939453125
213048,3313.29638671875
213498,3149.337158203125
216598,3450.60595703125
216848,3238.678955078125
217898,3124.409423828125
218498,3383.794677734375
218798,3288.050048828125
220548,2841.388427734375
220648,3494.3564453125
221048,3119.10791015625
222498,2884.319580078125
223498,3369.376953125
226198,2624.380859375
227248,3602.97021484375
228148,2970.520263671875
228848,2981.28955078125
231948,3172.38330078125
233298,3072.44873046875
234098,3202.981201171875
234448,2998.633544921875
234498,3813.220458984375
236148,3345.4111328125
236848,3342.384033203125
237498,3366.71435546875
238198,3284.309326171875
238698,3135.1640625
240848,3392.56591796875
241248,3646.164306640625
241648,2982.09423828125
243398,3343.614013671875
243598,3649.4775390625
243698,3586.071533203125
244398,2946.07080078125
244498,3351.364501953125
244848,3078.115478515625
245248,3346.850830078125
245548,3588.410888671875
246948,2992.50830078125
252398,3399.949462890625
253248,3259.034912109375
253698,3295.140625
253748,3259.04296875
254048,3204.7099609375
254348,3137.92041015625
255248,3075.2099609375
255398,3229.61083984375
255848,3344.468017578125
258298,3206.496826171875
258448,3840.59033203125
258748,3239.91796875
259048,2778.96728515625
259798,3133.8828125
260098,2952.5
260348,3138.457275390625
262948,2945.119873046875
263198,2896.828125
263248,3262.295166015625
264148,3459.84423828125
264798,3759.372314453125
267348,3394.27001953125
268198,3606.973876953125
270948,2839.736328125
271098,2970.641845703125
271798,3246.201416015625
271998,2769.6865234375
274398,3687.93994140625
274748,2969.677978515625
275848,3374.025146484375
276448,3257.915283203125
276948,4110.3759765625
278448,3560.03125
278998,3554.43359375
279398,3472.2998046875
279698,3602.3642578125
281298,2898.93896484375
282748,3218.45947265625
283548,3442.191162109375
284348,3055.324462890625
284548,3436.968994140625
285398,3135.032470703125
287148,2958.451171875
289248,2919.17822265625
289698,3629.7568359375
290248,3273.193359375
290598,3019.462646484375
291048,3529.59765625
291748,3378.038330078125
291848,3342.6796875
291998,3438.5771484375
294198,3076.7607421875
296448,3782.322021484375
297348,3503.0595703125
297798,3274.57470703125
298448,3518.6474609375
298598,3356.552001953125
298998,3060.490234375
300998,2915.823974609375
301848,3264.507568359375
302348,3988.638427734375
302498,3390.511962890625
303498,3323.5400390625
305198,3279.80419921875
305798,3400.968505859375
306948,3116.662109375
308798,3205.2607421875
308948,3370.174072265625
308998,3788.493408203125
309398,3748.372314453125
309598,3159.162353515625
309948,3422.7587890625
312598,3705.935302734375
312948,3198.765380859375
313398,3009.729736328125
314498,3250.328125
314698,3156.198486328125
315098,3697.333251953125
315498,3057.798828125
315698,3482.662109375
316698,3155.61328125
316948,3709.22705078125
316998,3535.088134765625
317248,3578.691162109375
317998,3117.728515625
318248,3380.523193359375
319198,3100.8017578125
319998,3254.172119140625
320498,3258.886962890625
321098,3435.94287109375
322398,3748.227294921875
322848,3897.462646484375
324598,3727.134033203125
324648,3338.234619140625
324748,3973.451171875
326948,3779.755615234375
327348,4083.57080078125
327798,3541.856689453125
327898,3665.3544921875
328148,3413.596923828125
329398,3325.450927734375
329448,3718.896728515625
329948,3625.1455078125
330048,3593.542236328125
330298,3589.6396484375
330998,4209.4619140625
331298,3565.833740234375
331748,3589.939453125
332498,3705.67236328125
332798,3359.35888671875
335448,3427.79833984375
339398,3797.849609375
339648,3710.43115234375
340298,3153.333984375
342148,3719.2373046875
342848,3625.72509765625
344598,4078.078369140625
348748,3121.7958984375
349948,3443.982666015625
351148,3649.985595703125
353498,3860.419921875
353898,4402.669921875
355698,4051.6123046875
356648,3922.517822265625
357048,3947.625732421875
357198,3670.390869140625
360098,4048.82080078125
363198,3605.14453125
363998,4021.9013671875
364898,3607.095458984375
364948,3219.50732421875
366648,3694.25244140625
367148,3569.459228515625
367298,3369.71142578125
367348,3616.55419921875
367448,3833.109130859375
367498,3781.614501953125
368748,3643.19091796875
370398,3391.757568359375
372398,3608.326416015625
373948,3482.52392578125
375298,3137.5234375
375548,3389.06884765625
376648,3565.878173828125
377598,3193.857666015625
378348,4117.88720703125
379148,3405.02685546875
380598,3672.33349609375
380748,4150.23779296875
381998,3884.860107421875
385148,3501.011962890625
386048,3449.31640625
386148,4252.181640625
386248,3548.4326171875
386548,3816.604248046875
387948,3519.658203125
388648,4206.64404296875
391448,3780.195068359375
391648,3563.95361328125
392198,4158.853515625
394798,3661.697265625
395848,4273.69775390625
396098,3385.252197265625
396198,4398.75048828125
396698,3566.271728515625
398348,3845.85595703125
398948,3851.992431640625
401548,3912.7197265625
402098,4370.98876953125
402948,3758.106201171875
404348,4137.4306640625
406248,3663.31591796875
406798,3695.582763671875
406948,3337.0712890625
409798,3648.503173828125
410048,3777.176513671875
410598,3767.16162109375
414248,4150.4990234375
414798,4002.404541015625
414848,3752.57568359375
414948,3913.2783203125
415198,4958.7421875
415248,4185.9521484375
416498,4308.45458984375
416748,3935.320556640625
416898,3279.613037109375
417298,4854.001953125
418298,3895.6240234375
418448,4437.8232421875
419248,3568.086669921875
420348,4397.7314453125
420998,3979.203857421875
421098,3604.834228515625
423598,4147.654296875
424798,4177.75634765625
425148,3883.414794921875
425448,4247.79150390625
426648,4129.7705078125
426798,4258.9306640625
429748,4363.84521484375
430598,3673.031982421875
431648,4301.37109375
434048,4073.7314453125
434198,3865.587646484375
434998,4205.17822265625
436548,3779.922119140625
437948,3550.16796875
438348,3942.80078125
438548,3747.9580078125
438948,3582.874267578125
440798,4366.11376953125
441048,4317.81640625
442648,4661.6923828125
443048,4763.83984375
443498,4908.4375
444548,4776.392578125
445148,4369.849609375
445248,3766.510009765625
447148,4496.56884765625
447748,4215.259765625
449848,3832.513671875
453248,4172.07275390625
453698,4203.7275390625
453848,3546.48583984375
457648,4299.26904296875
457748,4181.87451171875
457798,4947.99169921875
460448,4011.60009765625
461448,4199.7109375
461848,3987.69970703125
464248,3694.826416015625
465148,3804.204833984375
465548,4349.55810546875
467098,4184.50341796875
469598,4460.2431640625
471598,4829.51708984375
472398,4201.7353515625
473098,5018.6728515625
476148,4345.2666015625
477248,4819.3095703125
479898,4564.998046875
480898,4668.7353515625
480998,4660.95263671875
482598,4211.10595703125
483798,4348.54296875
484498,5291.21044921875
486648,4425.5498046875
488048,4117.22265625
488148,3824.956787109375
488348,4469.22021484375
489098,4183.89501953125
491148,3818.92578125
491298,4137.5693359375
493948,4850.787109375
495498,4008.03271484375
495548,4860.701171875
496398,3976.779296875
496548,3707.3955078125
498248,4832.8447265625
