Wall time,Step,Value
1658856416.1921887,24099,82.0
1658856537.68224,24349,83.0
1658856629.6129887,24549,83.0
1658856652.2363863,24599,83.0
1658856751.006427,24799,84.0
1658856796.4478908,24899,84.0
1658856802.116142,24904,84.0
1658856849.3009353,24999,85.0
1658856894.907269,25099,85.0
1658856917.3760333,25149,85.0
1658857016.3815126,25349,86.0
1658857039.0366528,25399,86.0
1658857224.8775396,25783,87.0
1658857350.8526592,26049,88.0
1658857380.9250302,26099,89.0
1658857495.6892073,26349,89.0
1658857594.2382922,26549,90.0
1658857639.365998,26649,90.0
1658857882.457463,27149,92.0
1658858026.60668,27449,93.0
1658858049.6108391,27499,93.0
1658858079.5697649,27549,94.0
1658858102.3684258,27599,94.0
1658858125.3904982,27649,94.0
1658858148.2692175,27699,94.0
1658858193.854801,27799,94.0
1658858246.7788482,27899,95.0
1658858337.0951078,28099,95.0
1658858435.584444,28299,96.0
1658858493.9525545,28420,96.0
1658858579.6136787,28599,97.0
1658858634.7309544,28713,97.0
1658858700.8288782,28849,98.0
1658858775.3110168,29006,98.0
1658858800.017194,29049,99.0
1658858890.8365865,29249,99.0
1658858990.3283477,29449,100.0
1658859013.024985,29499,100.0
1658859157.2579923,29799,101.0
1658859210.0343158,29899,102.0
1658859301.8862555,30099,102.0
1658859354.7045798,30199,103.0
1658859522.1414974,30549,104.0
1658859613.7423122,30749,104.0
1658859666.7933395,30849,105.0
1658859689.8287246,30899,105.0
1658859712.7902083,30949,105.0
1658859857.756275,31249,106.0
1658859979.745155,31499,107.0
1658860025.8903084,31599,107.0
1658860049.1755455,31643,107.0
1658860124.4472127,31799,108.0
1658860200.3753974,31949,109.0
1658860269.0253348,32099,109.0
1658860291.8774757,32149,109.0
1658860314.6851487,32199,109.0
1658860390.615632,32349,110.0
1658860581.1570241,32749,111.0
1658860656.8557146,32899,112.0
1658860679.8031049,32949,112.0
1658860702.8078141,32999,112.0
1658860748.4078012,33099,112.0
1658860755.9101272,33108,112.0
1658860892.5320494,33399,113.0
1658860969.1381943,33549,114.0
1658860992.0898178,33599,114.0
1658861038.7163942,33694,114.0
1658861067.765606,33749,115.0
1658861136.8699718,33899,115.0
1658861159.6571283,33949,115.0
1658861180.1709359,33987,115.0
1658861189.6776094,33999,116.0
1658861257.9015121,34149,116.0
1658861333.0619094,34299,117.0
1658861445.9167898,34549,117.0
1658861460.0869849,34573,117.0
1658861475.999715,34599,118.0
1658861602.0349667,34866,118.0
1658861734.1224966,35149,119.0
1658861808.9397779,35299,120.0
1658861876.326159,35449,120.0
1658861952.327206,35599,121.0
1658862027.7629433,35749,122.0
1658862073.6206946,35849,122.0
1658862171.9735186,36049,123.0
1658862676.3718848,37099,126.0
1658862722.0409336,37199,126.0
1658862730.4921944,37210,126.0
1658862821.3608322,37399,127.0
1658862866.9794462,37499,127.0
1658862943.2890537,37649,128.0
1658862989.1360981,37749,128.0
1658863155.355373,38089,129.0
1658863278.4873614,38349,130.0
1658863354.2071865,38499,131.0
1658863499.884906,38799,132.0
1658863522.9278986,38849,132.0
1658863545.9918032,38899,132.0
1658863568.8325524,38949,132.0
1658863668.0666513,39149,133.0
1658863713.664938,39249,133.0
1658863766.7998693,39349,134.0
1658863790.070816,39399,134.0
1658863835.8830593,39499,134.0
1658864005.4312418,39847,135.0
1658864010.3473513,39849,136.0
1658864079.202873,39999,136.0
1658864223.3747864,40299,137.0
1658864287.9772642,40433,137.0
1658864467.1028833,40799,139.0
1658864512.883719,40899,139.0
1658864558.4419522,40999,139.0
1658864611.4392018,41099,140.0
1658864634.510267,41149,140.0
1658864712.5743563,41312,140.0
1658864825.1996093,41549,141.0
1658864847.7435608,41599,141.0
1658864923.65075,41749,142.0
1658864946.6426203,41799,142.0
1658864969.7009087,41849,142.0
1658864995.346326,41898,142.0
1658865068.5985327,42049,143.0
1658865091.567938,42099,143.0
1658865144.3074281,42199,144.0
1658865167.1344233,42249,144.0
1658865334.3691862,42599,145.0
1658865419.1978114,42777,145.0
1658865456.5761082,42849,146.0
1658865501.9692702,42949,146.0
1658865524.6794012,42999,146.0
1658865691.9829419,43349,147.0
1658865701.8108346,43363,147.0
1658865767.2283573,43499,148.0
1658865933.9157143,43849,149.0
1658865978.8560479,43949,149.0
1658866057.6042247,44099,150.0
1658866080.6423593,44149,150.0
1658866179.2498658,44349,151.0
1658866324.2049992,44649,152.0
1658866550.5417569,45121,153.0
1658866590.2113864,45199,154.0
1658866711.8461847,45449,155.0
1658866734.6326969,45499,155.0
1658866780.4441917,45599,155.0
1658866826.2135057,45699,155.0
1658866902.0958521,45849,156.0
1658866974.3076868,46000,156.0
1658867023.480336,46099,157.0
1658867122.5280688,46299,158.0
1658867145.4542408,46349,158.0
1658867168.3988285,46399,158.0
1658867336.0488074,46749,159.0
1658867457.8406422,46999,160.0
1658867540.3403213,47172,160.0
1658867556.4904094,47199,161.0
1658867579.450401,47249,161.0
1658867769.7961416,47649,162.0
1658867868.4062512,47849,163.0
1658867989.8026214,48099,164.0
1658868157.4902945,48449,165.0
1658868203.3489556,48549,165.0
1658868612.8006773,49399,168.0
1658868635.7142813,49449,168.0
1658868711.8332546,49599,169.0
1658868734.634527,49649,169.0
1658868757.4628816,49699,169.0
1658869121.218244,50449,172.0
1658869233.7337167,50688,172.0
1658869374.4851382,50981,173.0
1658869386.6595058,50999,174.0
1658869514.1628923,51274,174.0
1658869553.373151,51349,175.0
1658869654.8199236,51567,175.0
1658869696.2929108,51649,176.0
1658869742.2061405,51749,176.0
1658869817.8296037,51899,177.0
1658870195.2036562,52699,179.0
1658870225.0201232,52749,180.0
1658870270.8153949,52849,180.0
1658870440.0215993,53199,181.0
1658870500.6622949,53325,181.0
1658870630.148247,53599,182.0
1658870660.3626983,53649,183.0
1658870706.182193,53749,183.0
1658870728.9607046,53799,183.0
1658870783.422751,53911,183.0
1658870827.7150307,53999,184.0
1658870896.508295,54149,184.0
1658871065.6132119,54497,185.0
1658871206.8062854,54790,186.0
1658871329.1317337,55049,187.0
1658871404.6744168,55199,188.0
1658871427.5767002,55249,188.0
1658871450.5068212,55299,188.0
1658871473.3485196,55349,188.0
1658871595.2416,55599,189.0
1658871792.1027656,55999,191.0
1658871838.0501199,56099,191.0
1658871906.6689148,56249,191.0
1658871912.870461,56255,191.0
1658871982.5305316,56399,192.0
1658872103.6725087,56649,193.0
1658872149.512421,56749,193.0
1658872202.2168748,56849,194.0
1658872270.8407524,56999,194.0
1658872335.651637,57134,194.0
1658872346.4668453,57149,195.0
1658872727.9364288,57949,197.0
1658872947.8936284,58399,199.0
1658873039.3261526,58599,199.0
1658873325.4429011,59185,201.0
1658873335.7139966,59199,202.0
1658873403.6620867,59349,202.0
1658873426.0735862,59399,202.0
1658873464.857063,59478,202.0
1658873478.3172932,59499,203.0
1658873889.1929295,60357,205.0
1658873912.2732754,60399,206.0
1658873935.1605992,60449,206.0
1658874030.4564776,60650,206.0
1658874102.7652833,60799,207.0
1658874178.7163067,60949,208.0
1658874224.8562627,61049,208.0
1658874313.8089345,61236,208.0
1658874391.3782554,61399,209.0
1658874466.4312177,61549,210.0
1658874800.789523,62249,212.0
1658874991.2255855,62649,213.0
1658875013.7059712,62699,213.0
1658875234.9815633,63149,215.0
1658875402.1454325,63499,216.0
1658875424.795882,63549,216.0
1658875477.5139732,63649,217.0
1658875523.405467,63749,217.0
1658875546.2458224,63799,217.0
1658875713.621583,64149,218.0
1658875724.719543,64166,218.0
1658875866.447627,64459,219.0
1658875911.6688502,64549,220.0
1658876077.702207,64899,221.0
1658876175.3415933,65099,222.0
1658876197.9065526,65149,222.0
1658876265.3381062,65299,222.0
1658876410.1125596,65599,223.0
1658876654.559168,66099,225.0
1658876752.8800182,66299,226.0
1658876775.89035,66349,226.0
1658876821.5485425,66449,226.0
1658876844.1599185,66499,226.0
1658876966.2326808,66749,227.0
1658877109.8307724,67049,228.0
1658877134.3912275,67096,228.0
1658877306.4299579,67449,230.0
1658877396.9018328,67649,230.0
1658877426.8935766,67699,231.0
1658877518.5542226,67899,231.0
1658877698.0224059,68268,232.0
1658877839.4361458,68561,233.0
1658877860.8614562,68599,234.0
1658877975.17217,68849,234.0
1658878127.3935091,69149,236.0
1658878173.255956,69249,236.0
1658878318.003559,69549,237.0
1658878341.135102,69599,237.0
1658878417.2546446,69749,238.0
1658878531.5626109,69999,238.0
1658878584.627183,70099,239.0
1658878630.2787542,70199,239.0
1658878688.0602982,70319,239.0
1658878750.7493992,70449,240.0
1658878828.4167423,70612,240.0
1658878994.916707,70949,242.0
1658879162.5853176,71299,243.0
1658879208.492797,71399,243.0
1658879253.8647811,71491,243.0
1658879306.8931723,71599,244.0
1658879329.765258,71649,244.0
1658879453.4650924,71899,245.0
1658879476.592982,71949,245.0
1658879643.9822464,72299,246.0
1658879696.9459321,72399,247.0
1658879719.9345171,72449,247.0
1658879742.959534,72499,247.0
1658879765.975562,72549,247.0
1658879811.6644795,72649,247.0
1658879864.490857,72749,248.0
1658880008.91068,73049,249.0
1658880031.810866,73099,249.0
1658880177.8404212,73399,250.0
1658880200.7645273,73449,250.0
1658880223.6855984,73499,250.0
1658880398.4400907,73849,252.0
1658880490.4394011,74049,252.0
1658880529.895137,74128,252.0
1658880543.5099576,74149,253.0
1658880589.3525357,74249,253.0
1658880688.1928864,74449,254.0
1658880710.9976976,74499,254.0
1658880757.1022775,74599,254.0
1658880780.0731962,74649,254.0
1658880802.7980087,74699,254.0
1658880902.6227012,74899,255.0
1658881189.8595765,75499,257.0
1658881376.1073494,75886,258.0
1658881500.351638,76149,259.0
1658881645.0020354,76449,260.0
1658881658.7466316,76472,260.0
1658881844.0717032,76849,262.0
1658881989.451602,77149,263.0
1658882179.9707675,77549,264.0
1658882233.2120483,77649,265.0
1658882377.2888107,77949,266.0
1658882423.2452667,78049,266.0
1658882509.46812,78230,266.0
1658882713.2350779,78649,268.0
1658882736.204362,78699,268.0
1658882792.964184,78816,268.0
1658882903.6890333,79049,269.0
1658882979.6278083,79199,270.0
1658883247.2799094,79749,272.0
1658883292.4259586,79849,272.0
1658883314.951219,79899,272.0
1658883436.2627404,80149,273.0
1658883459.197876,80199,273.0
1658883482.1008523,80249,273.0
1658883511.7649562,80299,274.0
1658883557.610774,80399,274.0
1658883802.0703669,80899,276.0
1658884182.9843755,81699,278.0
1658884305.341482,81949,279.0
1658884427.0134096,82199,280.0
1658884449.6266973,82249,280.0
1658884570.485474,82499,281.0
1658884646.1591842,82649,282.0
1658884691.9737747,82749,282.0
1658884737.7886171,82849,282.0
1658884859.1691525,83099,283.0
1658884913.307907,83211,283.0
1658884957.037584,83299,284.0
1658885024.8189065,83449,284.0
1658885077.3053308,83549,285.0
1658885144.9388375,83699,285.0
1658885333.414336,84090,286.0
1658885364.2761889,84149,287.0
1658885616.0028925,84676,288.0
1658885630.3897822,84699,289.0
1658885653.3204994,84749,289.0
1658885942.5874517,85349,291.0
1658886034.6588583,85549,291.0
1658886110.7684705,85699,292.0
1658886186.6529849,85849,293.0
1658886209.517814,85899,293.0
1658886278.532053,86049,293.0
1658886323.889054,86141,293.0
1658886354.190044,86199,294.0
1658886521.7336195,86549,295.0
1658886567.487034,86649,295.0
1658886620.4047031,86749,296.0
1658886689.1650996,86899,296.0
1658886747.745699,87020,296.0
1658886787.763081,87099,297.0
1658886856.9256804,87249,297.0
1658886909.8901796,87349,298.0
1658887246.6507468,88049,300.0
1658887391.658693,88349,301.0
1658887489.5671031,88549,302.0
1658887512.1983094,88599,302.0
1658887534.9042854,88649,302.0
1658887579.8436067,88749,302.0
1658887596.4075387,88778,302.0
1658887632.892284,88849,303.0
1658887678.638395,88949,303.0
1658887754.3927763,89099,304.0
1658887846.4637628,89299,304.0
1658887945.4538765,89499,305.0
1658887991.3330379,89599,305.0
1658888135.8395112,89899,306.0
1658888162.163722,89950,306.0
1658888188.5119083,89999,307.0
1658888257.4018278,90149,307.0
1658888303.6391406,90243,307.0
1658888378.8755882,90399,308.0
1658888444.529566,90536,308.0
1658888477.3496346,90599,309.0
1658888523.1396515,90699,309.0
1658888546.1002848,90749,309.0
1658888743.653213,91149,311.0
1658888766.336924,91199,311.0
1658888856.7054365,91399,311.0
1658888909.6973798,91499,312.0
1658888977.463181,91649,312.0
1658888999.9065905,91699,312.0
1658889052.9277692,91799,313.0
1658889075.7622416,91849,313.0
1658889121.6649487,91949,313.0
1658889220.5626771,92149,314.0
1658889243.5294275,92199,314.0
1658889388.3512099,92499,315.0
1658889411.2456708,92549,315.0
1658889487.193523,92699,316.0
1658889533.119034,92799,316.0
1658889573.4076474,92880,316.0
1658889654.8265393,93049,317.0
1658889856.4201143,93466,318.0
1658889898.332449,93549,319.0
1658889944.194088,93649,319.0
1658889967.219241,93699,319.0
1658890042.9698846,93849,320.0
1658890111.697035,93999,320.0
1658890280.3296225,94345,321.0
1658890355.0330594,94499,322.0
1658890421.8969538,94638,322.0
1658890644.1457167,95099,324.0
1658890721.76025,95249,325.0
1658890767.7443507,95349,325.0
1658890836.539386,95499,325.0
1658890866.6855628,95549,326.0
1658890889.70498,95599,326.0
1658890935.5522451,95699,326.0
1658890981.0912838,95799,326.0
1658890989.5136857,95810,326.0
1658891034.3405538,95899,327.0
1658891080.2966807,95999,327.0
1658891103.349803,96049,327.0
1658891179.1702018,96199,328.0
1658891248.1815362,96349,328.0
1658891300.9060125,96449,329.0
1658891414.0281205,96689,329.0
1658891658.4354906,97199,331.0
1658891733.679612,97349,332.0
1658891801.1952016,97499,332.0
1658891996.2042067,97899,334.0
1658892116.2186992,98154,334.0
1658892140.6148233,98199,335.0
1658892186.5393078,98299,335.0
1658892257.676918,98447,335.0
1658892308.4343462,98549,336.0
1658892331.3330889,98599,336.0
1658892354.2484415,98649,336.0
1658892551.5855918,99049,338.0
1658892574.4434347,99099,338.0
1658892597.1602664,99149,338.0
1658892642.950641,99249,338.0
1658892884.6378303,99749,340.0
1658892907.0848064,99799,340.0
1658892929.5774333,99849,340.0
1658892951.970227,99899,340.0
1658893102.6578078,100205,341.0
1658893294.4950094,100599,343.0
1658893651.0484798,101349,345.0
1658893939.7791226,101949,347.0
1658893992.7461603,102049,348.0
1658894015.6700704,102099,348.0
1658894038.5882826,102149,348.0
1658894084.0083835,102249,348.0
1658894232.3710754,102549,349.0
1658894283.5076556,102649,350.0
1658894329.2252085,102749,350.0
1658894374.9154184,102842,350.0
1658894572.27664,103249,352.0
1658894739.4630067,103599,353.0
1658894762.3832252,103649,353.0
1658894982.6284683,104099,355.0
1658895150.8458688,104449,356.0
1658895272.435602,104699,357.0
1658895295.5943642,104749,357.0
1658895341.2359173,104849,357.0
1658895371.0694354,104899,358.0
1658895485.66044,105149,358.0
1658895873.4709456,105949,361.0
1658895919.3112833,106049,361.0
1658895995.489331,106199,362.0
1658896018.4747863,106249,362.0
1658896214.0987215,106651,363.0
1658896262.392219,106749,364.0
1658896329.784186,106899,364.0
1658896353.3277154,106944,364.0
1658896359.4233625,106949,365.0
1658896571.4695115,107399,366.0
1658896594.144467,107449,366.0
1658896646.6802845,107549,367.0
1658896691.842554,107649,367.0
1658896773.4770834,107823,367.0
1658896812.259846,107899,368.0
1658896881.095952,108049,368.0
1658896915.089569,108116,368.0
1658896957.098351,108199,369.0
1658897003.0811741,108299,369.0
1658897193.2815027,108699,370.0
1658897269.4706988,108849,371.0
1658897345.4001515,108999,372.0
1658897391.3505757,109099,372.0
1658897460.2118402,109249,372.0
1658897512.9221215,109349,373.0
1658897634.3071258,109599,374.0
1658897657.3003657,109649,374.0
1658897749.168357,109849,374.0
1658897803.7106977,109949,375.0
1658897872.6177251,110099,375.0
1658897906.8413537,110167,375.0
1658898093.2670255,110549,377.0
1658898162.1265595,110699,377.0
1658898184.6185718,110749,377.0
1658898189.9270175,110753,377.0
1658898215.0911715,110799,378.0
1658898283.6072936,110949,378.0
1658898359.2664444,111099,379.0
1658898480.760171,111349,380.0
1658898503.5454116,111399,380.0
1658898572.3326428,111549,380.0
1658898739.4120393,111899,381.0
1658898838.391596,112099,382.0
1658898896.165552,112218,382.0
1658898960.1249692,112349,383.0
1658898982.922502,112399,383.0
1658899081.7167504,112599,384.0
1658899104.7171426,112649,384.0
1658899150.6690807,112749,384.0
1658899272.0706923,112999,385.0
1658899324.9716032,113099,386.0
1658899393.7426133,113249,386.0
1658899416.6712644,113299,386.0
1658899492.3028796,113449,387.0
1658899885.7210236,114269,389.0
1658899972.000145,114449,390.0
1658900017.6723576,114549,390.0
1658900116.2565987,114749,391.0
1658900214.9789975,114949,392.0
1658900404.88784,115349,393.0
1658900481.5605469,115499,394.0
1658900572.2390258,115699,394.0
1658900626.2357428,115799,395.0
1658900939.219227,116449,397.0
1658901158.7266798,116906,398.0
1658901182.4872649,116949,399.0
1658901251.1206927,117099,399.0
1658901373.73096,117349,400.0
1658901518.0581076,117649,401.0
1658901541.0640981,117699,401.0
1658901563.8842924,117749,401.0
1658901583.40048,117785,401.0
1658901593.7853005,117799,402.0
1658901616.831599,117849,402.0
1658901785.035122,118199,403.0
1658902264.8172636,119199,406.0
1658902287.3816376,119249,406.0
1658902291.326401,119250,406.0
1658902439.339455,119549,408.0
1658902675.538671,120049,409.0
1658902715.152159,120129,409.0
1658902964.8374302,120649,411.0
1658902987.6104407,120699,411.0
1658903040.739217,120799,412.0
1658903086.7177646,120899,412.0
1658903109.6811306,120949,412.0
1658903139.7780144,121008,412.0
1658903543.2689042,121849,415.0
1658903642.0167875,122049,416.0
1658903705.0468779,122180,416.0
1658903763.0793073,122299,417.0
1658903953.5397189,122699,418.0
1658903976.2035618,122749,418.0
1658904097.9885256,122999,419.0
1658904128.4870033,123059,419.0
1658904150.5612824,123099,420.0
1658904269.546717,123352,420.0
1658904340.8245168,123499,421.0
1658904363.6716168,123549,421.0
1658904462.8569536,123749,422.0
1658904508.1016908,123849,422.0
1658904551.7047775,123938,422.0
1658904606.1386044,124049,423.0
1658904628.601867,124099,423.0
1658904794.9890954,124449,424.0
1658904894.3612657,124649,425.0
1658904939.4370828,124749,425.0
1658904962.0824888,124799,425.0
1658904973.5364535,124817,425.0
1658905203.719896,125299,427.0
1658905400.9222026,125699,429.0
1658905568.867413,126049,430.0
1658905926.556891,126799,432.0
1658906025.2586694,126999,433.0
1658906071.2204158,127099,433.0
1658906093.9125266,127149,433.0
1658906146.9798648,127249,434.0
1658906359.4226549,127699,435.0
1658906479.4964833,127949,436.0
1658906555.0815842,128099,437.0
1658906665.9971695,128333,437.0
1658906699.5615034,128399,438.0
1658906744.5729287,128499,438.0
1658906789.9215498,128599,438.0
1658906820.7050004,128649,439.0
1658906911.1994805,128849,439.0
1658906933.806102,128899,439.0
1658906988.2336812,128999,440.0
1658907033.495886,129099,440.0
1658907110.9603765,129249,441.0
1658907156.035024,129349,441.0
1658907223.5596507,129499,441.0
1658907229.5939636,129505,441.0
1658907277.408645,129599,442.0
1658907376.8302045,129799,443.0
1658907422.165322,129899,443.0
1658907444.812481,129949,443.0
1658907467.4520183,129999,443.0
1658907633.3357947,130349,444.0
1658907874.528582,130849,446.0
1658907932.508436,130970,446.0
1658907972.6717558,131049,447.0
1658908018.6653137,131149,447.0
1658908064.1430347,131249,447.0
1658908094.0560846,131299,448.0
1658908284.0782597,131699,449.0
1658908358.4181395,131849,449.0
1658908410.6838217,131949,450.0
1658908643.8134058,132435,451.0
1658908722.1682677,132599,452.0
1658908926.5333815,133021,453.0
1658909110.4254196,133399,455.0
1658909209.1755812,133607,455.0
1658909351.6326423,133900,456.0
1658909422.779319,134049,457.0
1658909445.484142,134099,457.0
1658909566.5944576,134349,458.0
1658909589.3703349,134399,458.0
1658909632.6252718,134486,458.0
1658909688.6271298,134599,459.0
1658909787.5744305,134799,460.0
1658909856.2528691,134949,460.0
1658909879.1692557,134999,460.0
1658909915.7217126,135072,460.0
1658910248.486432,135749,463.0
1658910392.791031,136049,464.0
1658910461.2398598,136199,464.0
1658910484.8263798,136244,464.0
1658910626.2526295,136537,465.0
1658910635.7416189,136549,466.0
1658910658.756793,136599,466.0
1658910780.1920555,136849,467.0
1658910849.3115227,136999,467.0
