Step,Value
864147,2943.0
864447,2944.0
864919,2945.0
864997,2946.0
865247,2947.0
865297,2947.0
865397,2947.0
865497,2947.0
865647,2948.0
865798,2948.0
865897,2949.0
866097,2950.0
866147,2950.0
866197,2950.0
866547,2951.0
866797,2952.0
866970,2952.0
866997,2953.0
867047,2953.0
867447,2954.0
867647,2955.0
867897,2956.0
868247,2957.0
868347,2957.0
869197,2960.0
869247,2960.0
869397,2961.0
869447,2961.0
869497,2961.0
870247,2964.0
870486,2964.0
870779,2965.0
870797,2966.0
871072,2966.0
871147,2967.0
871365,2967.0
871447,2968.0
871547,2968.0
871697,2969.0
872497,2971.0
872547,2972.0
872647,2972.0
872997,2973.0
873123,2973.0
873397,2974.0
873447,2975.0
873547,2975.0
873597,2975.0
873709,2975.0
873797,2976.0
873947,2976.0
874295,2977.0
874588,2978.0
874847,2979.0
874997,2980.0
875047,2980.0
875097,2980.0
875147,2980.0
875397,2981.0
875797,2983.0
875897,2983.0
876047,2983.0
876053,2983.0
876197,2984.0
876447,2985.0
876547,2985.0
876647,2986.0
876797,2986.0
876932,2986.0
876947,2987.0
877747,2989.0
878197,2991.0
878397,2991.0
878983,2993.0
878997,2994.0
879147,2994.0
879197,2994.0
879276,2994.0
879297,2995.0
880155,2997.0
880197,2998.0
880247,2998.0
880448,2998.0
880597,2999.0
880747,3000.0
880847,3000.0
881034,3000.0
881197,3001.0
881347,3002.0
882047,3004.0
882447,3005.0
882497,3005.0
882947,3007.0
883297,3008.0
883347,3008.0
883447,3009.0
883547,3009.0
883597,3009.0
883947,3010.0
883964,3010.0
884257,3011.0
884347,3012.0
884697,3013.0
884897,3014.0
884947,3014.0
885097,3014.0
885397,3015.0
885897,3017.0
886097,3018.0
886147,3018.0
886247,3018.0
886297,3018.0
886547,3019.0
886847,3020.0
886894,3020.0
887247,3022.0
887447,3022.0
887497,3023.0
887697,3023.0
888066,3024.0
888359,3025.0
888397,3026.0
888647,3026.0
888947,3028.0
889047,3028.0
889347,3029.0
889397,3029.0
889547,3030.0
889797,3030.0
889897,3031.0
889997,3031.0
890117,3031.0
890247,3032.0
890410,3032.0
890747,3034.0
891097,3035.0
891197,3035.0
891289,3035.0
891397,3036.0
891447,3036.0
891697,3037.0
891747,3037.0
892097,3038.0
892197,3039.0
892247,3039.0
892297,3039.0
892347,3039.0
892447,3039.0
892547,3040.0
892847,3041.0
892897,3041.0
893197,3042.0
893247,3042.0
893297,3042.0
893647,3044.0
893847,3044.0
893926,3044.0
893947,3045.0
894047,3045.0
894247,3046.0
894297,3046.0
894397,3046.0
894447,3046.0
894497,3046.0
894697,3047.0
895297,3049.0
895684,3050.0
895947,3051.0
896247,3052.0
896270,3052.0
896647,3054.0
896947,3055.0
897347,3056.0
897447,3057.0
897747,3058.0
897847,3058.0
898028,3058.0
898447,3060.0
898497,3060.0
898614,3060.0
898847,3061.0
898997,3062.0
899547,3064.0
899647,3064.0
899697,3064.0
899947,3065.0
899997,3065.0
900047,3065.0
900097,3066.0
900197,3066.0
900697,3068.0
901497,3070.0
901747,3071.0
901997,3072.0
902047,3072.0
902297,3073.0
902447,3074.0
902547,3074.0
902647,3074.0
902897,3075.0
903009,3075.0
903097,3076.0
903247,3076.0
903347,3077.0
903497,3077.0
903888,3078.0
903947,3079.0
904474,3080.0
904497,3081.0
904547,3081.0
905147,3083.0
905347,3083.0
905497,3084.0
905647,3085.0
905697,3085.0
905847,3085.0
905939,3085.0
905997,3086.0
906347,3087.0
906447,3087.0
906547,3088.0
906697,3088.0
906818,3088.0
906897,3089.0
907047,3089.0
907147,3090.0
907847,3092.0
908147,3093.0
908347,3094.0
908397,3094.0
908447,3094.0
908547,3094.0
908576,3094.0
908647,3095.0
908747,3095.0
908897,3096.0
909097,3096.0
909297,3097.0
909397,3097.0
909697,3098.0
909748,3098.0
909797,3099.0
909947,3099.0
910041,3099.0
910197,3100.0
910334,3100.0
910397,3101.0
910497,3101.0
910547,3101.0
910947,3103.0
910997,3103.0
911197,3103.0
911297,3104.0
911447,3104.0
911497,3104.0
911597,3105.0
911647,3105.0
911747,3105.0
911947,3106.0
911997,3106.0
912297,3107.0
912347,3107.0
912497,3108.0
912597,3108.0
912678,3108.0
912847,3109.0
913264,3110.0
913347,3111.0
913447,3111.0
913497,3111.0
913647,3112.0
913797,3112.0
914143,3113.0
914297,3114.0
914436,3114.0
914897,3116.0
915047,3117.0
915147,3117.0
915297,3117.0
915347,3118.0
915397,3118.0
915497,3118.0
915597,3118.0
915608,3118.0
915697,3119.0
915797,3119.0
915847,3119.0
915997,3120.0
916147,3120.0
916247,3121.0
916487,3121.0
916997,3123.0
917147,3124.0
917297,3124.0
917697,3126.0
917952,3126.0
917997,3127.0
918097,3127.0
918245,3127.0
918347,3128.0
918397,3128.0
918447,3128.0
918847,3130.0
918897,3130.0
918947,3130.0
919047,3130.0
919547,3132.0
919597,3132.0
919647,3132.0
919697,3132.0
920003,3133.0
920397,3135.0
921147,3137.0
921747,3139.0
921847,3140.0
921897,3140.0
921947,3140.0
922047,3140.0
922347,3141.0
922447,3142.0
922547,3142.0
922640,3142.0
923047,3144.0
923397,3145.0
923447,3145.0
923897,3147.0
924247,3148.0
924497,3149.0
924547,3149.0
924647,3149.0
924697,3150.0
924947,3150.0
925747,3153.0
925847,3153.0
925997,3154.0
926047,3154.0
926449,3155.0
926547,3156.0
926697,3156.0
926742,3156.0
926747,3157.0
927197,3158.0
927247,3158.0
927347,3159.0
927447,3159.0
927621,3159.0
927697,3160.0
927847,3160.0
927914,3160.0
927997,3161.0
928097,3161.0
928497,3162.0
928647,3163.0
928797,3164.0
928897,3164.0
929047,3164.0
929147,3165.0
929397,3166.0
929447,3166.0
929647,3166.0
929747,3167.0
929897,3167.0
929965,3167.0
930347,3169.0
930497,3169.0
930547,3169.0
930551,3169.0
930597,3170.0
930747,3170.0
930897,3171.0
931147,3172.0
931197,3172.0
931347,3172.0
931697,3173.0
931897,3174.0
932016,3174.0
932147,3175.0
932197,3175.0
932397,3176.0
932447,3176.0
932547,3176.0
932797,3177.0
932897,3178.0
933047,3178.0
933097,3178.0
933247,3179.0
934067,3181.0
934247,3182.0
934347,3182.0
934547,3183.0
934747,3184.0
935147,3185.0
935297,3186.0
935497,3186.0
935597,3187.0
936247,3189.0
936704,3190.0
936747,3191.0
936897,3191.0
937147,3192.0
937447,3193.0
937497,3193.0
937547,3193.0
937583,3193.0
937597,3194.0
937647,3194.0
937997,3195.0
938997,3198.0
939047,3198.0
939048,3198.0
939347,3200.0
939847,3201.0
939927,3201.0
940447,3203.0
940497,3203.0
940597,3204.0
940697,3204.0
940747,3204.0
940806,3204.0
941647,3207.0
941847,3208.0
941978,3208.0
942097,3209.0
942497,3210.0
942547,3210.0
942797,3211.0
942857,3211.0
942897,3212.0
943150,3212.0
943297,3213.0
943347,3213.0
943547,3214.0
943647,3214.0
943736,3214.0
943847,3215.0
943897,3215.0
944247,3216.0
944447,3217.0
944547,3217.0
944597,3217.0
944615,3217.0
945097,3219.0
945497,3221.0
945847,3222.0
946597,3224.0
946797,3225.0
946897,3225.0
946947,3225.0
947047,3226.0
947497,3227.0
947747,3228.0
947897,3229.0
948131,3229.0
948197,3230.0
948297,3230.0
948397,3230.0
948447,3231.0
948647,3231.0
948697,3231.0
948797,3232.0
948897,3232.0
949047,3233.0
949147,3233.0
949297,3233.0
949303,3233.0
949397,3234.0
949597,3235.0
949697,3235.0
949747,3235.0
949797,3235.0
950147,3236.0
950647,3238.0
950768,3238.0
950847,3239.0
950947,3239.0
951047,3239.0
951097,3240.0
951497,3241.0
951647,3241.0
951747,3242.0
952233,3243.0
952397,3244.0
952819,3245.0
953197,3247.0
953405,3247.0
953698,3248.0
953847,3249.0
953897,3249.0
954147,3250.0
954197,3250.0
954284,3250.0
954397,3251.0
954597,3252.0
954747,3252.0
954797,3252.0
954870,3252.0
955547,3255.0
955847,3256.0
955997,3256.0
956042,3256.0
956335,3257.0
956347,3258.0
956397,3258.0
956647,3259.0
956797,3259.0
957800,3262.0
957947,3263.0
958047,3263.0
958247,3264.0
958386,3264.0
958397,3265.0
958497,3265.0
958547,3265.0
958847,3266.0
958947,3266.0
958997,3267.0
959397,3268.0
959597,3269.0
959997,3270.0
960097,3270.0
960147,3271.0
960347,3271.0
960447,3272.0
961023,3273.0
961047,3274.0
961097,3274.0
961347,3275.0
961697,3276.0
961947,3277.0
961997,3277.0
962047,3277.0
962197,3278.0
962447,3278.0
962747,3279.0
963074,3280.0
963247,3281.0
963397,3282.0
963497,3282.0
963747,3283.0
963897,3283.0
963953,3283.0
964047,3284.0
964147,3284.0
964247,3285.0
964347,3285.0
964497,3285.0
964997,3287.0
965197,3288.0
965247,3288.0
965418,3288.0
965711,3289.0
966197,3291.0
966297,3291.0
966347,3292.0
966497,3292.0
966697,3293.0
966947,3294.0
966997,3294.0
967176,3294.0
967247,3295.0
967497,3296.0
967547,3296.0
967797,3297.0
968097,3298.0
968348,3298.0
968497,3299.0
968747,3300.0
969227,3301.0
969297,3302.0
969347,3302.0
969547,3303.0
969597,3303.0
969747,3303.0
969813,3303.0
969847,3304.0
969947,3304.0
970147,3305.0
970597,3306.0
970847,3307.0
970947,3307.0
970985,3307.0
971147,3308.0
971197,3308.0
971347,3309.0
971447,3309.0
971697,3310.0
971747,3310.0
971864,3310.0
972047,3311.0
972547,3313.0
972747,3314.0
972797,3314.0
972897,3314.0
973297,3315.0
973329,3315.0
973597,3316.0
973622,3316.0
974208,3318.0
974397,3319.0
974497,3319.0
974547,3320.0
974697,3320.0
974797,3321.0
975197,3322.0
975447,3323.0
975547,3323.0
975997,3325.0
976047,3325.0
976297,3326.0
976597,3327.0
977647,3330.0
977697,3330.0
977747,3331.0
977897,3331.0
977997,3331.0
978896,3334.0
978997,3335.0
979189,3335.0
979197,3336.0
979247,3336.0
979347,3336.0
979497,3337.0
979647,3337.0
979747,3337.0
979797,3338.0
980097,3339.0
980297,3339.0
980397,3340.0
980647,3340.0
980947,3341.0
981147,3342.0
981240,3342.0
981297,3343.0
981347,3343.0
981597,3344.0
981797,3344.0
981847,3345.0
981947,3345.0
982097,3345.0
982447,3347.0
982547,3347.0
982597,3347.0
982747,3348.0
982997,3348.0
983047,3349.0
983497,3350.0
983584,3350.0
983647,3351.0
984197,3353.0
984397,3353.0
984463,3353.0
984897,3355.0
985097,3356.0
985397,3357.0
985547,3357.0
985635,3357.0
986497,3360.0
986514,3360.0
986547,3361.0
986647,3361.0
986797,3361.0
986847,3362.0
987100,3362.0
987297,3363.0
987597,3364.0
987647,3364.0
987686,3364.0
987897,3365.0
987947,3365.0
988097,3366.0
988565,3367.0
988847,3368.0
989097,3369.0
989197,3370.0
989297,3370.0
989547,3371.0
989697,3371.0
989847,3372.0
990030,3372.0
990097,3373.0
990247,3373.0
990323,3373.0
990497,3374.0
990597,3374.0
990697,3375.0
990909,3375.0
991097,3376.0
991147,3376.0
991202,3376.0
991597,3378.0
991647,3378.0
992097,3380.0
992197,3380.0
992247,3380.0
992547,3381.0
992647,3381.0
992667,3381.0
992697,3382.0
992747,3382.0
992947,3382.0
992997,3383.0
993947,3386.0
994097,3386.0
994447,3388.0
994597,3388.0
994697,3388.0
994897,3389.0
994947,3389.0
995011,3389.0
996146,3391.0
997146,3395.0
997296,3395.0
997746,3397.0
998396,3399.0
998519,3399.0
999396,3402.0
1001996,3411.0
1002096,3412.0
1002496,3413.0
1005146,3422.0
1005346,3423.0
1006246,3426.0
1006446,3427.0
1006746,3428.0
1007016,3428.0
1008496,3434.0
1008596,3434.0
1008946,3435.0
1010196,3439.0
1011046,3442.0
1013346,3450.0
1013396,3450.0
1014246,3453.0
1014346,3454.0
1014996,3456.0
1015146,3456.0
1015196,3456.0
1015596,3458.0
1018246,3467.0
1019396,3471.0
1020096,3473.0
1020396,3474.0
1020446,3474.0
1021846,3479.0
1022446,3481.0
1022796,3482.0
1022846,3483.0
1022996,3483.0
1023096,3483.0
1023596,3485.0
1024010,3486.0
1025846,3493.0
1026196,3494.0
1026546,3495.0
1027496,3498.0
1027646,3499.0
1028046,3500.0
1028196,3501.0
1028296,3501.0
1028896,3503.0
1028991,3503.0
1029196,3504.0
1029284,3504.0
1029596,3506.0
1029870,3506.0
1029896,3507.0
1031046,3511.0
1034096,3521.0
1034196,3521.0
1035596,3526.0
1035730,3526.0
1036446,3529.0
1036846,3530.0
1036896,3530.0
1037146,3531.0
1037195,3531.0
1037396,3532.0
1038146,3535.0
1038296,3535.0
1038660,3536.0
1040746,3544.0
1040896,3544.0
1041146,3545.0
1041396,3546.0
1041596,3547.0
1042046,3548.0
1042296,3549.0
1042496,3550.0
1044746,3557.0
1044946,3558.0
1044996,3558.0
1045746,3561.0
1046296,3563.0
1046864,3564.0
1048496,3570.0
1049208,3572.0
1050087,3575.0
1050346,3576.0
1050646,3577.0
1051552,3580.0
1051696,3581.0
1052146,3583.0
1052296,3583.0
1052431,3583.0
1052446,3584.0
1054496,3591.0
1054775,3591.0
1054796,3592.0
1055746,3595.0
1056246,3597.0
1056696,3598.0
1057996,3602.0
1058446,3604.0
1058796,3605.0
1059046,3606.0
1060396,3611.0
1060596,3611.0
1061646,3615.0
1062346,3617.0
1062393,3617.0
1062996,3620.0
1063196,3620.0
1063896,3623.0
1065396,3628.0
1065746,3629.0
1066596,3632.0
1067196,3634.0
1067596,3635.0
1067846,3636.0
1068046,3637.0
1068346,3638.0
1068746,3639.0
1069346,3641.0
1069425,3641.0
1069546,3642.0
1069896,3643.0
1069946,3643.0
1071183,3647.0
1071446,3648.0
1072446,3652.0
1073346,3655.0
1074113,3657.0
1074496,3659.0
1075046,3661.0
1075196,3661.0
1075546,3662.0
1077246,3668.0
1077946,3671.0
1078396,3672.0
1078508,3672.0
1079387,3675.0
1080046,3678.0
1080846,3680.0
1080996,3681.0
1081346,3682.0
1082046,3685.0
1082317,3685.0
1083346,3689.0
1083896,3691.0
1084046,3691.0
1084075,3691.0
1084396,3693.0
1084596,3693.0
1084896,3694.0
1085540,3696.0
1086996,3701.0
1087146,3702.0
1087446,3703.0
1087846,3704.0
1088763,3707.0
1088946,3708.0
1089296,3709.0
1089642,3710.0
1089796,3711.0
1090646,3714.0
1090846,3715.0
1090896,3715.0
1090996,3715.0
1091107,3715.0
1091646,3717.0
1091746,3718.0
1091986,3718.0
1092796,3721.0
1093451,3723.0
1093896,3725.0
1094396,3727.0
1095502,3730.0
1095896,3732.0
1097396,3737.0
1097446,3737.0
1097546,3737.0
1099396,3744.0
1099746,3745.0
1100146,3746.0
1100196,3747.0
1100446,3747.0
1101496,3751.0
1101546,3751.0
1101948,3752.0
1102046,3753.0
1102246,3754.0
1102846,3756.0
1103120,3756.0
1103496,3758.0
1104146,3760.0
1104296,3761.0
1104396,3761.0
1105464,3764.0
1106396,3768.0
1106646,3769.0
1107396,3771.0
1107646,3772.0
1108746,3776.0
1109746,3779.0
1110046,3780.0
1110246,3781.0
1110796,3783.0
1111096,3784.0
1111746,3786.0
1112396,3788.0
1112996,3790.0
1114496,3795.0
1114546,3795.0
1114547,3795.0
1118046,3807.0
1118396,3809.0
1118796,3810.0
1119046,3811.0
1120096,3814.0
1122096,3821.0
1122446,3822.0
1123946,3828.0
1124646,3830.0
1124796,3830.0
1125096,3832.0
1125246,3832.0
1126267,3835.0
1126446,3836.0
1127732,3840.0
1128696,3844.0
1129346,3846.0
1130096,3849.0
1130369,3849.0
1131046,3852.0
1131834,3854.0
1131846,3855.0
1133299,3859.0
1133746,3861.0
1133885,3861.0
1133896,3862.0
1133996,3862.0
1134046,3862.0
1135096,3866.0
1136522,3870.0
1137496,3874.0
1138246,3876.0
1139546,3881.0
1140696,3885.0
1140917,3885.0
1141846,3889.0
1142675,3891.0
1142746,3892.0
1143296,3894.0
1143996,3896.0
1145246,3900.0
1145346,3901.0
1146446,3904.0
1147546,3908.0
1148246,3911.0
1149121,3913.0
1149896,3916.0
1149996,3916.0
1150046,3917.0
1150296,3918.0
1151496,3922.0
1152096,3924.0
1154496,3932.0
1154688,3932.0
1154996,3934.0
1155146,3934.0
1156446,3938.0
1156796,3940.0
1157346,3942.0
1157596,3942.0
1158246,3945.0
1158496,3945.0
1158546,3946.0
1158996,3947.0
1159146,3948.0
1160396,3952.0
1160896,3954.0
1163146,3961.0
1163446,3962.0
1163596,3963.0
1164064,3964.0
1164346,3965.0
1164596,3966.0
1165529,3969.0
1166596,3973.0
1166646,3973.0
1167146,3975.0
1167596,3977.0
1167746,3977.0
1170196,3985.0
1170396,3986.0
1170446,3986.0
1170846,3988.0
1173996,3998.0
1174446,4000.0
1174496,4000.0
1174596,4000.0
1174796,4001.0
1174846,4001.0
1175896,4005.0
1176096,4006.0
1176246,4006.0
1176596,4007.0
1177446,4010.0
1177546,4011.0
1177596,4011.0
1178246,4013.0
1178946,4015.0
1179196,4016.0
1179746,4018.0
1179846,4018.0
1180396,4020.0
1180846,4022.0
1181946,4026.0
1182996,4029.0
1183296,4030.0
1183546,4031.0
1184574,4034.0
1184696,4035.0
1186496,4041.0
1187211,4043.0
1187946,4046.0
1187996,4046.0
1188846,4049.0
1188969,4049.0
1189346,4051.0
1190896,4056.0
1191020,4056.0
1191696,4059.0
1191796,4059.0
1193046,4063.0
1194243,4067.0
1194546,4069.0
1194746,4069.0
1195096,4070.0
1195546,4072.0
1196646,4076.0
1196880,4076.0
1197546,4079.0
1198246,4081.0
1198596,4082.0
1198946,4084.0
1199346,4085.0
1199810,4086.0
1199846,4087.0
1200103,4087.0
1200396,4088.0
1200446,4089.0
1200596,4089.0
1202096,4094.0
1202596,4096.0
1203396,4099.0
1204396,4102.0
1205246,4105.0
1206256,4108.0
1206946,4111.0
1207296,4112.0
1207696,4113.0
1207796,4114.0
1207896,4114.0
1210065,4121.0
1210196,4122.0
1211046,4125.0
1211146,4125.0
1211196,4125.0
1211496,4126.0
1212246,4129.0
1213446,4133.0
1214296,4136.0
1214396,4136.0
1214646,4137.0
1215746,4141.0
1215946,4142.0
1216696,4144.0
1217446,4147.0
1217796,4148.0
1219146,4152.0
1220296,4156.0
1221246,4160.0
1222496,4164.0
1222957,4165.0
1223646,4168.0
1224246,4170.0
1225146,4173.0
1226846,4179.0
1227796,4182.0
1227996,4183.0
1229596,4188.0
1230046,4190.0
1230296,4191.0
1230896,4193.0
1230996,4193.0
1232346,4198.0
1233396,4201.0
1233896,4203.0
1233996,4203.0
1234246,4204.0
1234746,4206.0
1235846,4209.0
1237021,4213.0
1237096,4214.0
1237296,4214.0
1237900,4216.0
1239658,4222.0
1239796,4223.0
1241346,4228.0
1242046,4231.0
1242196,4231.0
1242596,4233.0
1243396,4235.0
1243446,4235.0
1244146,4238.0
1244296,4238.0
1245746,4243.0
1245811,4243.0
1246104,4244.0
1247276,4248.0
1247646,4250.0
1248546,4253.0
1249596,4256.0
1249796,4257.0
1250046,4258.0
1251196,4262.0
1252046,4265.0
1252257,4265.0
1252896,4268.0
1253136,4268.0
1254196,4272.0
1254946,4275.0
1255146,4275.0
1255346,4276.0
1256046,4278.0
1256096,4279.0
1256796,4281.0
1256896,4281.0
1257146,4282.0
1257238,4282.0
1257824,4284.0
1257996,4285.0
1258996,4288.0
1259346,4290.0
1260168,4292.0
1260646,4294.0
1260746,4294.0
1260996,4295.0
1261546,4297.0
1262296,4300.0
1263977,4305.0
1264946,4309.0
1265146,4309.0
1265149,4309.0
1265446,4311.0
1266196,4313.0
1266646,4315.0
1267146,4316.0
1267446,4317.0
1267696,4318.0
1268696,4322.0
1271046,4330.0
1271246,4330.0
1271796,4332.0
1272767,4335.0
1272796,4336.0
1272996,4336.0
1273846,4339.0
1273896,4339.0
1273939,4339.0
1274246,4341.0
1275111,4343.0
1276146,4347.0
1276446,4348.0
1276576,4348.0
1277396,4351.0
1279696,4359.0
1280092,4360.0
1280146,4361.0
1280346,4361.0
1280596,4362.0
1280696,4363.0
1280996,4364.0
1281346,4365.0
1281496,4365.0
1281996,4367.0
1283146,4371.0
1283315,4371.0
1283796,4373.0
1284246,4375.0
1287146,4385.0
1287746,4387.0
1288096,4388.0
1288696,4390.0
1288746,4390.0
1289846,4394.0
1290446,4396.0
1291519,4399.0
1292746,4404.0
1292896,4404.0
1293996,4408.0
1294746,4411.0
1294946,4411.0
1295996,4415.0
1296296,4416.0
1297096,4419.0
1298246,4422.0
1298846,4425.0
1299196,4426.0
1299246,4426.0
1300196,4429.0
1300346,4430.0
1300946,4432.0
1301796,4435.0
1302653,4437.0
1303046,4439.0
1303446,4440.0
1303532,4440.0
1303546,4441.0
1304396,4443.0
1304496,4444.0
1304896,4445.0
1306462,4450.0
1307146,4453.0
1307634,4454.0
1308396,4457.0
1308806,4458.0
1308846,4459.0
1309396,4461.0
1309646,4461.0
1309685,4461.0
1310646,4465.0
1310846,4465.0
1311446,4468.0
1312746,4472.0
1313146,4473.0
1313246,4474.0
1313546,4475.0
1313996,4476.0
1314096,4477.0
1314346,4477.0
1314746,4479.0
1315796,4482.0
1316146,4484.0
1316996,4486.0
1317696,4489.0
1319796,4496.0
1320346,4498.0
1320496,4498.0
1321796,4503.0
1321846,4503.0
1322577,4505.0
1322996,4507.0
1323196,4508.0
1323696,4509.0
1323946,4510.0
1324246,4511.0
1324996,4514.0
1325214,4514.0
1325446,4515.0
1326196,4518.0
1326679,4519.0
1326796,4520.0
1327646,4523.0
1327996,4524.0
1328437,4525.0
1328946,4527.0
1329902,4530.0
1330146,4531.0
1332746,4540.0
1332796,4540.0
1332946,4541.0
1334146,4545.0
1335996,4551.0
1336346,4552.0
1336646,4554.0
1336696,4554.0
1338146,4559.0
1338646,4560.0
1339146,4562.0
1339864,4564.0
1342446,4573.0
1343446,4577.0
1344746,4581.0
1344896,4582.0
1345496,4584.0
1346246,4586.0
1346496,4587.0
1348296,4593.0
1348947,4595.0
1349446,4597.0
1349826,4598.0
1350146,4600.0
1350998,4602.0
1351096,4603.0
1351246,4603.0
1351296,4604.0
1351584,4604.0
1352096,4606.0
1352446,4607.0
1352546,4608.0
1352756,4608.0
1353049,4609.0
1353146,4610.0
1355346,4617.0
1355796,4619.0
1356146,4620.0
1356996,4623.0
1357046,4623.0
1357146,4623.0
1357737,4625.0
1357896,4626.0
1358296,4627.0
1358323,4627.0
1358546,4628.0
1358696,4629.0
1358746,4629.0
1359396,4631.0
1360696,4636.0
1361246,4637.0
1361546,4638.0
1361746,4639.0
1362346,4641.0
1362718,4642.0
1363346,4645.0
1363846,4646.0
1364146,4647.0
1364183,4647.0
1364546,4649.0
1366196,4654.0
1366527,4655.0
1366546,4656.0
1366746,4656.0
1368096,4661.0
1370096,4668.0
1370296,4668.0
1371046,4671.0
1371246,4672.0
1372046,4674.0
1372146,4675.0
1373046,4678.0
1373546,4679.0
1374546,4683.0
1374846,4684.0
1375596,4686.0
1375646,4687.0
1375796,4687.0
1376696,4690.0
1376782,4690.0
1376996,4691.0
1377446,4693.0
1377954,4694.0
1378696,4697.0
1379446,4700.0
1379712,4700.0
1379946,4701.0
1380146,4702.0
1380896,4705.0
1380946,4705.0
1382096,4709.0
1382446,4710.0
1382896,4711.0
1383346,4713.0
1384246,4716.0
1384996,4719.0
1386396,4723.0
1386446,4723.0
1386696,4724.0
1388896,4732.0
1388996,4732.0
1389396,4734.0
1389696,4735.0
1390846,4738.0
1391746,4742.0
1392196,4743.0
1392896,4745.0
1392946,4746.0
1393246,4747.0
1394646,4751.0
1394846,4752.0
1395296,4754.0
1395534,4754.0
1397346,4761.0
1397496,4761.0
1398346,4764.0
1398596,4765.0
1398646,4765.0
1399746,4769.0
1400046,4770.0
1402696,4779.0
1402746,4779.0
1403146,4780.0
1403445,4781.0
1403546,4782.0
1403846,4783.0
1403996,4783.0
1404910,4786.0
1405396,4788.0
1405846,4790.0
1406296,4791.0
1406375,4791.0
1406396,4792.0
1406546,4792.0
1407547,4795.0
1407840,4796.0
1407996,4797.0
1408796,4800.0
1409246,4801.0
1409596,4802.0
1410096,4804.0
1411796,4810.0
1412196,4811.0
1412235,4811.0
1412546,4813.0
1412946,4814.0
1414446,4819.0
1415646,4823.0
1415751,4823.0
1417496,4829.0
1418496,4833.0
1418946,4834.0
1421296,4842.0
1421846,4844.0
1422296,4846.0
1423076,4848.0
1424596,4854.0
1424834,4854.0
1424846,4855.0
1424946,4855.0
1425546,4857.0
1426046,4859.0
1427046,4862.0
1427246,4863.0
1427296,4863.0
1427946,4865.0
1428196,4866.0
1428643,4867.0
1429646,4871.0
1430396,4873.0
1431296,4877.0
1432646,4881.0
1432946,4882.0
1433046,4883.0
1433396,4884.0
1434096,4886.0
1434246,4887.0
1434496,4887.0
1434546,4888.0
1434646,4888.0
1434796,4888.0
1436261,4893.0
1436554,4894.0
1437246,4897.0
1438096,4900.0
1439296,4904.0
1439396,4904.0
1439446,4904.0
1439496,4905.0
1439777,4905.0
1440146,4907.0
1440396,4908.0
1440646,4908.0
1441846,4913.0
1442446,4915.0
1442946,4916.0
1443346,4918.0
1443546,4918.0
1443586,4918.0
1444758,4922.0
1445146,4924.0
1445496,4925.0
1446146,4927.0
1446196,4927.0
1446696,4929.0
1447996,4934.0
1448396,4935.0
1448946,4937.0
1449096,4937.0
1449146,4937.0
1449346,4938.0
1449739,4939.0
1450046,4941.0
1450346,4942.0
1450396,4942.0
1451146,4944.0
1452396,4949.0
1452846,4950.0
1454427,4955.0
1454796,4957.0
1454846,4957.0
1455096,4958.0
1455796,4960.0
1456096,4961.0
1457296,4965.0
1457346,4965.0
1457696,4967.0
1457943,4967.0
1458396,4969.0
1458796,4970.0
1459396,4972.0
1459846,4974.0
1460996,4978.0
1461146,4978.0
1461496,4980.0
1462596,4983.0
1462746,4984.0
1463146,4985.0
1463746,4987.0
1463996,4988.0
1464096,4988.0
1465546,4993.0
1465796,4994.0
1466046,4995.0
1466146,4995.0
1466147,4995.0
1466596,4997.0
1466796,4998.0
1467396,5000.0
1467796,5001.0
1468491,5003.0
1469546,5007.0
1470346,5010.0
1470746,5011.0
1471496,5014.0
1472296,5016.0
1472646,5018.0
1473646,5021.0
1473746,5021.0
1473765,5021.0
1475946,5029.0
1476296,5030.0
1476402,5030.0
1476796,5032.0
1477546,5034.0
1478446,5037.0
1479046,5040.0
1479746,5042.0
1480596,5045.0
1480896,5046.0
1481196,5047.0
1481396,5048.0
1482746,5052.0
1483096,5053.0
1483146,5054.0
1484606,5058.0
1484746,5059.0
1485346,5061.0
1485485,5061.0
1485946,5063.0
1486196,5064.0
1487396,5068.0
1487536,5068.0
1487546,5069.0
1487829,5069.0
1487896,5070.0
1488646,5072.0
1488996,5073.0
1489346,5075.0
1489996,5077.0
1490696,5079.0
1492346,5085.0
1492846,5087.0
1492946,5087.0
1493396,5088.0
1493846,5090.0
1494146,5091.0
1494446,5092.0
1494546,5092.0
1495246,5095.0
1496046,5098.0
1497596,5103.0
1498046,5104.0
1498746,5107.0
1498996,5108.0
1499396,5109.0
1500696,5113.0
1501646,5117.0
1501696,5117.0
1502479,5119.0
1503651,5123.0
1503896,5124.0
1504446,5126.0
1504496,5126.0
1505046,5128.0
1505396,5129.0
1505596,5130.0
1505696,5130.0
1505702,5130.0
1506581,5133.0
1506796,5134.0
1507396,5136.0
1507796,5138.0
1508046,5138.0
1508339,5139.0
1508946,5142.0
1509146,5142.0
1509646,5144.0
1511146,5149.0
1511546,5150.0
1513596,5157.0
1513796,5158.0
1514446,5160.0
1514896,5162.0
1515078,5162.0
1515746,5165.0
1516296,5167.0
1517146,5170.0
1517546,5171.0
1517896,5172.0
1518746,5175.0
1519446,5177.0
1520296,5180.0
1520396,5181.0
1521096,5183.0
1521696,5185.0
1521796,5185.0
1522246,5187.0
1524796,5196.0
1525196,5197.0
1525246,5197.0
1526505,5201.0
1527346,5204.0
1527446,5205.0
